GeneSymbol	P43_HG	P56_bulge	P56_HG	P69_bulge	P69_HG
Tchh	-0.659040529665124	-0.238062961802068	-0.759027185394355	0.16204354568765	-0.483851593346582
Tcirg1	0.351610318728808	0.0854506324274045	0.370070117511693	-0.0179624348412304	-0.163612245993519
Tcl1	NA	NA	NA	NA	NA
Tcl1b1	NA	NA	NA	NA	NA
Tcl1b3	-0.406729347861571	0.0271919629869188	0.00712386033902135	0.0415342220105366	0.435831729411253
Tcl1b4	NA	NA	NA	NA	NA
Tcn2	-0.843898882804673	0.661721924418339	-0.587441890057239	0.598781829046333	NA
Tcof1	0.563085934740603	0.196807966331412	0.660234179245268	-0.256211594119989	NA
Tcp1	0.350356235466188	0.186304749082584	0.326147885193446	0.186304749082584	0.0590498767343899
Tcp10a	NA	NA	NA	NA	NA
Tcp10b	NA	NA	NA	NA	NA
Tcp10c	NA	NA	NA	NA	NA
Tcp11	NA	NA	NA	NA	NA
Tcrb-J	1.18095332272019	0.195253429660333	0.765568923886608	-0.48895005006813	0.876132390746605
Tcrg-V1	NA	0.482914633438419	NA	0.234375110133666	NA
Tcrg-V4	-2.1578479416664	0.700878196665407	-1.57762440865332	-0.175434782853944	NA
Tcstv1	NA	NA	NA	NA	NA
Tcstv3	NA	NA	NA	NA	NA
Tcta	-0.496623840728593	-0.00601165896847888	-0.294166835937725	-0.085905582041768	-0.535136373978741
Tcte1	-0.10499849512175	0.0916170718720775	NA	NA	0.217945666023079
Tcte2	NA	NA	NA	NA	NA
Tcte3	NA	NA	NA	NA	NA
Tctex1d1	NA	NA	NA	NA	NA
Tctex1d4	NA	NA	NA	NA	NA
Tctn2	-0.463727598640324	-0.0290170288794824	-0.147131833970147	0.0719190233834484	NA
Tctn3	-0.545918859521074	-0.157992860014531	-0.281227614328871	-0.262882812533247	-0.0258098630141674
Tdg	0.430206992840223	-0.198765523417109	-0.0859328089486215	-0.560173826229608	0.143612921909144
Tdgf1	NA	NA	NA	NA	NA
Tdh	NA	NA	NA	NA	NA
Tdo2	NA	NA	NA	0.0322314436213356	0.503845281821552
Tdp1	NA	NA	NA	NA	NA
Tdp2	-0.370580880620079	-0.105015415969067	0.325904380707753	-0.0243434253385271	0.0360660418619041
Tdpoz1	NA	NA	NA	NA	NA
Tdrd1	NA	NA	NA	NA	NA
Tdrd3	-0.605072480082685	-0.00378012274626549	0.0194470227748909	0.0441193446688892	-0.297349012556799
Tdrd7	-0.00242921074993063	-0.0818116115566738	-1.3717925471902	-0.501608433497456	0.155494110484009
Tead1	NA	NA	NA	NA	NA
Tead2	NA	-0.0232926034367811	-0.505887360743698	-0.198502168690736	NA
Tead3	-0.520432935117592	0.0595539790727413	-0.206848883846664	-0.00555618971193539	-0.206848883846664
Tead4	NA	NA	NA	NA	NA
Tec	-0.240948952727361	0.207953878205693	-0.240948952727361	0.58490203044486	1.80056783080583
Tecpr1	0.755109874885859	0.387249168374568	0.571457053912898	-0.111905466631817	0.576460466459118
Tecr	-0.234958168124862	0.00646569090805649	0.284418103612279	0.200256568548244	-0.98779631311807
Tecta	NA	NA	NA	NA	NA
Tectb	NA	NA	NA	NA	NA
Tef	-0.735511465977235	0.239136269727505	-0.36972486604434	1.13288590405842	-0.0381475369374202
Tek	NA	NA	NA	NA	NA
Tekt1	NA	NA	NA	NA	NA
Tekt2	-3.41754685004418	-0.2941906258099	-2.45251092842628	-0.50791143623483	NA
Telo2	0.257583185417731	0.0720533383000674	-0.116763175983715	-0.0927972189580988	3.93476250777347e-05
Tenc1	NA	0.325999146448001	NA	0.229183010043566	NA
Tep1	0.178748421647665	0.0502293417864443	-0.177239558995726	0	0.717400841441796
Terf1	0.142542019986417	-0.0902918286527257	-0.231235288413803	0.453752913339775	-0.389124919762351
Terf2	0.61684328887984	0.179405600840717	0.69699610404194	0.339088840132648	0.375643558192948
Terf2ip	0.360974920010585	0.0526692710189831	-0.112971767391084	0.132848102865081	NA
Tert	NA	NA	NA	NA	NA
Tes	1.14091239790551	-0.419200994261589	0.0948305256035304	-0.861076960142518	-0.525958126013164
Tes3-ps	0.115887922746079	-0.0811246330622954	-0.175551542282661	-0.308999556949167	0.885191082639126
Tesc	NA	NA	NA	NA	NA
Tesk1	-0.139548691446041	0.1461731743749	-0.279959324044336	-0.252215661147502	-0.215599109855861
Tesk2	NA	NA	NA	NA	NA
Tet1	NA	NA	NA	NA	NA
Tex10	0.611788148713178	0.0465002358660063	0.585505487043101	0.091041450442098	0.630053277103799
Tex101	NA	NA	NA	NA	NA
Tex11	NA	NA	NA	NA	NA
Tex12	NA	NA	NA	NA	NA
Tex13	NA	NA	NA	NA	NA
Tex14	NA	NA	NA	NA	NA
Tex15	NA	NA	NA	NA	NA
Tex16	NA	NA	NA	NA	NA
Tex18	NA	NA	NA	NA	NA
Tex19.1	NA	NA	NA	NA	NA
Tex19.2	NA	NA	NA	NA	NA
Tex2	1.13222895334538	0.128326748245254	0.71540549865459	-0.0153145941706683	0.644325867215777
Tex21	NA	NA	NA	NA	NA
Tex261	0.412520829617514	0.169228004077748	0.745918220268348	0.389417205807104	0.460848776914681
Tex264	-0.159790425736078	0.316717061003324	0.184715589940184	0.0766330111205349	-0.0612336585802549
Tex9	-1.54308306556359	-0.323953081705986	-0.920247330831602	-1.43265721721494	-0.768966688182095
Tfam	0.277753265663099	-0.389734115436253	-0.514449147401599	0.00965035082779231	-1.1180189224097
Tfap2a	0.22244558870369	-0.047559701250151	-0.218234642363011	0.0140169005562445	0.104782189079986
Tfap2b	-1.12683613270876	0.169884422540273	-0.0578036897407337	0.282662762475161	-1.40238928013296
Tfap2c	1.65898790160968	-0.474923017604842	1.58150600985454	-0.796894974048081	1.8212812510252
Tfap2d	NA	NA	NA	NA	NA
Tfap4	NA	NA	NA	NA	NA
Tfb1m	0.117298535644476	0.300744889922324	0.201657712489849	-0.241278013067779	-0.639108727115561
Tfb2m	0.389305895157978	0.250463901598961	0.389305895157978	0.684340019047573	-0.302984028051126
Tfcp2	-0.68271172612453	NA	0	-0.118114955898484	0.0566784352707765
Tfcp2l1	NA	NA	NA	NA	NA
Tfdp1	0.882210890386673	-0.216170871481784	0.345651414659729	-0.403171225168192	-0.118884791115615
Tfeb	NA	NA	NA	NA	NA
Tfec	NA	NA	NA	NA	NA
Tff1	-0.228119344715715	-0.132888871208134	0.00787314923265114	0.0621360885538316	0.371444625300299
Tff2	NA	NA	NA	NA	NA
Tff3	NA	NA	NA	NA	NA
Tfg	0.44244409082569	-0.0256386785112603	-0.0531894315658317	-0.0256386785112603	-0.150423000254689
Tfip11	-0.0714102111094244	0.0766414927456944	-0.16740655326003	0.000563509186444211	0.244972351569701
Tfpi	NA	NA	NA	NA	NA
Tfpi2	NA	NA	NA	NA	NA
Tfpt	-0.210921497783608	0.17002116114925	0.0614980816340744	-0.0582595938498924	0.837824006570175
Tfr2	NA	NA	NA	NA	NA
Tfrc	0.987896067381838	-0.00514152853781047	0.588807507414542	-0.121401715879776	0.831784929409135
Tg	NA	NA	NA	NA	NA
Tgds	0.962978142799135	-0.36990482082446	0.181611199333691	0.634685188316658	0.68692259047826
Tgfa	0.939268050520675	0.113269465414167	0.57236265924399	1.00679320537056	0.474658897925465
Tgfb1	NA	NA	NA	NA	NA
Tgfb1i1	NA	0.0620697240993096	-0.185781321860587	-0.24318339022042	NA
Tgfb2	-1.70242490525992	-0.535173429039229	-1.40957122327483	-0.909509087922033	-2.71835303941542
Tgfb3	NA	NA	0.475238785090872	0.119863491005367	NA
Tgfbi	0.0945222929300487	0.0278015058263099	-0.318013538017584	0.397836112051534	0.0344065767042627
