Probe_ID	GeneSymbol	P43_HG	P56_bulge	P56_HG	P69_bulge	P69_HG
1418922_at	Cadm3	NA	NA	NA	NA	NA
1449272_at	Cadm3	NA	NA	NA	NA	NA
1426263_at	Cadm4	-0.511950134231616	0.119556466760335	-0.214104840032301	-0.113361098378839	-0.152814593038841
1448955_s_at	Cadps	NA	NA	0.335157444214369	NA	NA
1451499_at	Cadps2	NA	NA	NA	NA	NA
1417504_at	Calb1	NA	NA	NA	NA	NA
1448738_at	Calb1	NA	NA	NA	NA	NA
1451129_at	Calb2	NA	NA	NA	NA	NA
1427355_at	Calca	NA	NA	NA	NA	NA
1452004_at	Calca	NA	NA	NA	NA	NA
1422639_at	Calcb	2.44788135175361	NA	3.26089585093259	NA	2.21282166683939
1429483_at	Calcoco2	NA	NA	NA	NA	NA
1418688_at	Calcr	0.128779351643202	NA	NA	NA	NA
1418489_a_at	Calcrl	0.378383562345788	NA	NA	NA	NA
1425814_a_at	Calcrl	0.310761425132381	0.136588085476395	1.71338088216842	1.59485073703602	1.52221265689674
1424768_at	Cald1	-2.57778938971745	-0.584905659211366	-0.874884261873024	-0.425535934016472	-2.64506232475574
1424769_s_at	Cald1	-2.88877633916839	-0.337279154859379	-1.13300086420586	0.0421938645732833	-1.61743999361601
1424770_at	Cald1	-2.34957474533673	-0.19084755735622	-1.31916421550483	-0.266975818582919	-1.13402607365892
1417218_at	Calhm2	-0.859137972069926	0.623139630302404	-0.507403748925514	0.525306530607228	-1.38213802523272
1417365_a_at	Calm1	0.999767147754884	-0.263157308230685	-0.298321780304416	-0.402063678578148	0.699129138739377
1417366_s_at	Calm1	0.124776717293825	0.238075661137009	0.121508256995205	-0.684335453595112	-0.685894930311233
1422414_a_at	Calm1	-0.334017188163443	-0.293806495967232	-0.143331469334896	-0.0890347392442976	-1.05883188278213
1423807_a_at	Calm1	-0.115254217709992	0.0199342866143439	-0.101500680867572	0.0242405185218164	-0.356834410857411
1426710_at	Calm1	-0.176568694628694	0.0359854384153495	-0.727670429590037	-0.025250497466069	-1.0337510799653
1438825_at	Calm1	NA	NA	NA	NA	NA
1438826_x_at	Calm1	0.0982342145400796	-0.0770081561978788	0.00556758417861758	-0.183309827242417	-0.4167690071942
1450864_at	Calm1	0.112151204953256	-0.12750068820911	0	-0.352408696007593	-0.56531611400705
1454611_a_at	Calm1	0.161647227727762	-0.269553194997657	-0.273183210223616	-0.496667485937142	0.644210939308174
1455571_x_at	Calm1	0.239755571929926	-0.213259637586951	-0.363961556596566	-0.428118674430399	0.597279581505621
1417365_a_at	Calm2	0.999767147754884	-0.263157308230685	-0.298321780304416	-0.402063678578148	0.699129138739377
1417366_s_at	Calm2	0.124776717293825	0.238075661137009	0.121508256995205	-0.684335453595112	-0.685894930311233
1422414_a_at	Calm2	-0.334017188163443	-0.293806495967232	-0.143331469334896	-0.0890347392442976	-1.05883188278213
1423807_a_at	Calm2	-0.115254217709992	0.0199342866143439	-0.101500680867572	0.0242405185218164	-0.356834410857411
1426710_at	Calm2	-0.176568694628694	0.0359854384153495	-0.727670429590037	-0.025250497466069	-1.0337510799653
1438825_at	Calm2	NA	NA	NA	NA	NA
1438826_x_at	Calm2	0.0982342145400796	-0.0770081561978788	0.00556758417861758	-0.183309827242417	-0.4167690071942
1450864_at	Calm2	0.112151204953256	-0.12750068820911	0	-0.352408696007593	-0.56531611400705
1454611_a_at	Calm2	0.161647227727762	-0.269553194997657	-0.273183210223616	-0.496667485937142	0.644210939308174
1455571_x_at	Calm2	0.239755571929926	-0.213259637586951	-0.363961556596566	-0.428118674430399	0.597279581505621
1417365_a_at	Calm3	0.999767147754884	-0.263157308230685	-0.298321780304416	-0.402063678578148	0.699129138739377
1417366_s_at	Calm3	0.124776717293825	0.238075661137009	0.121508256995205	-0.684335453595112	-0.685894930311233
1422414_a_at	Calm3	-0.334017188163443	-0.293806495967232	-0.143331469334896	-0.0890347392442976	-1.05883188278213
1423807_a_at	Calm3	-0.115254217709992	0.0199342866143439	-0.101500680867572	0.0242405185218164	-0.356834410857411
1426710_at	Calm3	-0.176568694628694	0.0359854384153495	-0.727670429590037	-0.025250497466069	-1.0337510799653
1438825_at	Calm3	NA	NA	NA	NA	NA
1438826_x_at	Calm3	0.0982342145400796	-0.0770081561978788	0.00556758417861758	-0.183309827242417	-0.4167690071942
1450864_at	Calm3	0.112151204953256	-0.12750068820911	0	-0.352408696007593	-0.56531611400705
1454611_a_at	Calm3	0.161647227727762	-0.269553194997657	-0.273183210223616	-0.496667485937142	0.644210939308174
1455571_x_at	Calm3	0.239755571929926	-0.213259637586951	-0.363961556596566	-0.428118674430399	0.597279581505621
1450633_at	Calm4	0.678199468132304	-0.0989302442558841	0.874135250627747	-0.80431675368631	1.44871950961336
1418608_at	Calml3	-4.20561390692128	-0.275894753751741	-2.80558278382105	-0.314767442251544	-3.92364297111113
1424713_at	Calml4	NA	NA	NA	NA	NA
1425846_a_at	Caln1	0.305842602342848	NA	0.120915949097504	NA	NA
1417606_a_at	Calr	1.12491605434472	-0.16170804152498	0.843929626409741	-0.325698778558213	0.063666280903135
1433806_x_at	Calr	0.918928888406386	-0.266243499641863	0.587212087222547	-0.266271620125922	-0.0551663796927606
1456170_x_at	Calr	0.918063474280206	-0.215545186215865	0.674545978631421	-0.355002672690905	0.116970058734436
1415870_at	Calu	-0.081532247513195	-0.0757546644803799	0.0879736318135578	0.139154741972748	-0.735140102990346
1417604_at	Camk1	-1.26395679926996	0.0730422103801152	-1.7631320119513	0.51746964202056	-1.60201026270119
1417605_s_at	Camk1	-1.9474869568929	0.0877101327935632	-1.85816335235423	0.0821001149981706	-1.17541876845064
1426389_at	Camk1d	NA	NA	NA	NA	0.894041315578969
1452050_at	Camk1d	2.19157969227261	NA	1.08955006166365	NA	0.520670134989497
1424633_at	Camk1g	NA	NA	NA	NA	NA
1452453_a_at	Camk2a	NA	NA	NA	NA	NA
1448676_at	Camk2b	-0.120178918619132	NA	0.128508166228753	NA	NA
1422659_at	Camk2d	-0.213711336444669	-0.104480611429233	-0.516221653732648	-0.0478481465387368	0.072322265363379
1427763_a_at	Camk2d	0.0129316464776714	NA	NA	NA	-0.00391003821593916
1423941_at	Camk2g	-0.111932484755624	0.0582928048676052	-0.881750083640017	-0.0920800651636888	-0.320097143423592
1423942_a_at	Camk2g	NA	NA	NA	NA	NA
1421941_at	Camk4	NA	NA	NA	NA	NA
1426167_a_at	Camk4	NA	NA	NA	NA	NA
1452572_at	Camk4	NA	NA	NA	NA	NA
1418954_at	Camkk1	-0.644775969980328	0.342319615483659	-1.5863424879489	-0.602659548365837	-0.753156126859155
1424474_a_at	Camkk2	0.270622518351663	0.149273758716649	0.553078498875006	-0.564421487067689	-0.830531064712552
1424475_at	Camkk2	NA	NA	NA	NA	NA
1424476_at	Camkk2	NA	NA	NA	NA	NA
1423802_at	Camkv	NA	NA	NA	NA	NA
1417842_at	Caml	-0.022569247476536	0.146591461213687	0.146591461213687	0.0532486050180356	-0.140326372197071
1419691_at	Camp	NA	NA	NA	NA	NA
1435530_at	Camsap1	0.863886386754342	0.218136551983418	0.374650249461811	0.0610126592915021	0.8358364837899
1455356_at	Camsap1	0.256051603979165	0.0407093165646355	0.791165977677812	-0.198118213611712	0.332159802340469
1456622_at	Camsap1	NA	NA	NA	NA	NA
1426901_s_at	Camta2	-0.590951100922709	0.16334410818428	-0.510574210059605	-0.162384452792578	-0.628604137982091
1428648_at	Cand1	-0.131554422012087	-0.087581081365478	0.369314769419871	0.0467672836783901	0.149973165740052
1428649_at	Cand1	NA	NA	NA	NA	0.209723824525128
1421476_a_at	Cant1	NA	NA	NA	NA	NA
1433709_at	Cant1	0.000863818639086134	0.129031699754343	-0.123257929151405	0.0382310120351406	-0.14551731797053
1451688_s_at	Cant1	NA	NA	NA	NA	NA
1415692_s_at	Canx	0.712544972355218	-0.164572753885832	0.540125706329764	-0.104720577948976	0.167740612553766
1422845_at	Canx	1.82028563717225	-0.265777639318116	0.572337137327342	0.211458864129021	0.387651969071873
1428935_at	Canx	0.802975132253607	0.166009962362349	0.414977356505528	-0.14469564806269	1.04259533908385
1417461_at	Cap1	0.260499366780948	0.411359412473299	-0.371931682313479	0.542210835169065	-0.708244017409108
1417462_at	Cap1	0.585204866946447	0.0588495060937664	-0.200200014609733	0.561969123284706	-0.37715357016249
1423222_at	Cap2	NA	NA	NA	NA	NA
1450910_at	Cap2	NA	NA	NA	NA	NA
1450355_a_at	Capg	-0.644944622442781	0.144305629960161	-0.609638207344418	0.110485145277069	-1.73649608746701
1417228_at	Capn1	-0.401610960619493	-0.129302612100565	0.250830701948306	-0.0512548693284973	-1.30229862884909
1417229_at	Capn1	NA	NA	NA	NA	NA
1416265_at	Capn10	0.800859680755594	-0.0645176767430833	0.346814834635484	-0.225138559856472	0.375017321912905
1452959_a_at	Capn10	-0.286850212100674	0.124287838877402	-0.176478443116808	0.072750163846238	-0.293396792839506
1449970_at	Capn12	NA	NA	NA	NA	NA
1416257_at	Capn2	-0.504931835335029	-0.0207410024521479	-1.78844784480564	0.232371750921402	-1.80338850468103
1426043_a_at	Capn3	NA	NA	NA	NA	NA
1418671_at	Capn5	-1.23227292553404	0.131202315122453	-0.983133879033092	-0.155603479258785	-0.759126612234289
1449165_at	Capn5	NA	NA	NA	NA	NA
1421952_at	Capn6	NA	NA	NA	NA	NA
1450429_at	Capn6	-0.867285852666076	0.319590025586225	-0.398694642074217	0.449624518479933	-0.480493444996192
1423096_at	Capn7	-0.536826378983411	-0.205924651633907	-0.380665551740426	0.0917711377369557	-0.00303796110127763
1423097_s_at	Capn7	-0.35759834323653	-0.0416854715019319	-0.0899972038407828	0	0.112045651611709
1423098_at	Capn7	0.565542076665911	-0.12521957840124	-0.326362587527531	0.407131186769367	-0.574856040744533
1421634_at	Capn8	-0.539760751542152	-0.187375984470481	-0.252276274294512	0.20433600495342	-0.239651893162366
1425916_at	Capn8	NA	NA	NA	NA	NA
1422876_at	Capn9	NA	NA	NA	NA	NA
1426400_a_at	Capns1	-0.0656132288686173	-0.177867399128212	0.196241321757668	0.531432288681437	-1.22699129516663
1416461_at	Caprin1	0.16230025218381	0.11894492682972	-0.302277969506452	-0.153838307866971	-1.07267766706233
1416462_at	Caprin1	0.304301603009115	-0.0705460424612223	-0.544409157249634	-0.26317932014218	-1.00170524633062
1416463_at	Caprin1	0.04791424760226	-0.262351753469307	0.268707669815388	-0.286446157018478	-0.544291320522811
1433901_at	Caprin1	0.113829179023622	-0.641363754049287	-0.0731218980315198	-0.0473068454995911	0.397684268184477
1448347_a_at	Caprin1	0.342492091862228	0.0936026906178355	-0.292511151981049	-0.259968984569985	-0.275271156559313
1448348_at	Caprin1	NA	NA	0.138860090680425	-0.0385424396253597	NA
1427944_at	Caprin2	-0.434429054782855	-0.176640573369321	0.721461186008163	0.292118272037862	1.16599701594907
1431539_at	Caps2	NA	NA	NA	NA	NA
1439455_x_at	Capza1	0.346641907260935	-0.1734211849556	-0.189775834867545	-0.363023695965595	0.309643962644941
1452038_at	Capza1	0.606616746448465	-0.176791529590229	-0.184094940685622	-0.0931005939236211	-0.524739743240438
1423057_at	Capza2	-0.11780810283464	-0.206840207896427	-0.356805487965421	0.0999091629342406	-0.339240387140762
1423058_at	Capza2	-0.177751854069069	-0.269338756761805	-0.05657596746466	0.247189983598886	-0.593646017933263
1418556_at	Capza3	NA	NA	NA	NA	NA
1417259_a_at	Capzb	-0.469218981516377	0.129989830823611	-0.271716946755554	-0.129236043841306	-1.29564045539782
1424168_a_at	Capzb	-0.113691982237446	0.0620539434966396	-0.837079336228783	0.044367392916131	-0.850174457838049
1431668_at	Capzb	NA	NA	NA	NA	NA
1453960_a_at	Capzb	0.0107043655131172	0.138656593114209	-0.130741363819632	-0.0404633870366817	-0.869589652833391
1416193_at	Car1	NA	NA	NA	NA	NA
1424547_at	Car10	NA	NA	NA	NA	NA
1424379_at	Car11	-0.578395738249706	-0.222761246376241	-0.313251033996172	-0.0878055645099654	-0.767708289980888
1428485_at	Car12	1.74563075864151	-1.08293221946538	1.85299727008292	-1.4949785085576	1.15699468415601
1421307_at	Car13	1.97701612305108	-0.0860826439226479	0.956775638593146	-0.863530645454214	1.36753348515834
1421308_at	Car13	2.3288585230744	-0.16153557387711	0.578724808638934	-0.92678376815122	2.05146791590804
1450725_s_at	Car14	NA	NA	0.752901699195666	NA	NA
1449234_at	Car15	NA	NA	NA	NA	NA
1448752_at	Car2	NA	NA	NA	NA	NA
1449434_at	Car3	NA	NA	NA	NA	0.546628978258226
1460256_at	Car3	NA	NA	NA	NA	NA
1418094_s_at	Car4	NA	NA	NA	NA	NA
1448949_at	Car4	NA	NA	NA	NA	NA
1419525_at	Car5a	NA	NA	NA	NA	NA
1419705_at	Car5b	NA	NA	NA	NA	NA
1421001_a_at	Car6	NA	NA	NA	NA	NA
1452484_at	Car7	NA	NA	NA	NA	NA
1424958_at	Car8	NA	NA	NA	NA	NA
1427482_a_at	Car8	-0.0879636019880716	0.65023734717517	-0.162918764629853	0.0441923795021464	-0.203985178738948
1427013_at	Car9	0.285549272303136	NA	NA	NA	NA
1449491_at	Card10	2.1639886131591	-0.0292136796999571	1.62550537293347	0.0428446323843978	1.31295633070033
1450142_a_at	Card14	NA	NA	NA	NA	1.64870990926334
1425313_at	Carf	0.0164582611924713	0	-0.0402460650207512	-0.174224007263096	0
1415975_at	Carhsp1	-0.0246379803940417	0.0954798159074723	-0.161716611487842	0.420618521465373	-0.853510648285907
1415976_a_at	Carhsp1	NA	NA	NA	NA	NA
1424311_at	Carkd	0.332714720980713	0.0223523182029499	0.298438914874678	-0.208764734794292	-0.0928020445932596
1419743_s_at	Carm1	0.330799393699564	0.347807438518059	0.598895289600447	0.0037320666088192	0.843156950550245
1427146_at	Carns1	NA	NA	NA	NA	NA
1427330_at	Cars	NA	NA	NA	NA	NA
1452394_at	Cars	NA	NA	0.489547353610347	NA	NA
1422825_at	Cartpt	NA	NA	NA	NA	NA
1416736_at	Casc3	0.107286811394008	-0.00834095187955342	0.263411727874955	-0.125922670969418	0.221711809359414
1427463_at	Casd1	NA	NA	NA	NA	NA
1451980_at	Casd1	-0.482459032601842	0.102402371559734	-0.5040719627978	-0.0234926493297998	-0.198063119419883
1422518_at	Cask	-0.952188935628715	-0.0951861916431866	-1.018190367966	-0.645759756551891	-0.928019933819069
1422519_at	Cask	-0.00695477955474377	0.0618161187630371	-0.0246057793686525	-0.0435061171455029	0.26782837929138
1427692_a_at	Cask	-0.017540803565991	0.00721991388850274	0.50821925352721	-0.679199725897013	0.607869110768454
1450691_at	Caskin2	0.588395970440965	0.280835194460975	0.387156352477785	0.0909838935049887	0.716408898739957
1449265_at	Casp1	1.20949274938772	-0.387883217073492	0.0416924105575944	0.00392543845792126	-0.108555230957613
1418981_at	Casp12	1.67934008955239	NA	NA	NA	1.45122331427068
1449297_at	Casp12	0.998228717400153	NA	NA	NA	NA
1418748_at	Casp14	NA	NA	1.69770842486508	NA	1.59085840039384
1448165_at	Casp2	-0.520091552853108	-0.0295645494809182	-0.583668353942571	0.561842700414442	-0.586910718427188
1426165_a_at	Casp3	NA	NA	NA	-0.0436656693753434	NA
1449839_at	Casp3	0.171958660574488	-0.0189409705306733	0	-0.0893989872648948	-1.1629481294815
1449591_at	Casp4	3.34443405477271	NA	2.53584007338265	NA	3.70088590450418
1415995_at	Casp6	0.268540090402187	0.168678187177679	0.137943316009874	0.58786384992468	-0.38474006847261
1426062_a_at	Casp7	NA	NA	NA	NA	NA
1448659_at	Casp7	0.900844963199097	-0.294502585455119	-0.864983512442111	-0.065564798538146	-0.285320348432192
1424552_at	Casp8	0.41666021056353	0.0855093887002027	-0.0722715553352202	-0.0722715553352202	-0.576028007664278
1449217_at	Casp8ap2	-0.00603943084657388	-0.35384372507502	-0.725144502093627	0.147107086502736	-0.251470253333931
1426125_a_at	Casp9	NA	NA	NA	NA	NA
1437537_at	Casp9	0.261321253647673	0.0791155486896127	-0.372523507460099	0.294742934600249	0.0703658070074198
1422598_at	Casq1	-0.420401510558642	-0.0743761770388041	0.231161176105057	0.0856213047921877	0.363381782247133
1422529_s_at	Casq2	NA	NA	NA	NA	NA
1449881_a_at	Casr	NA	NA	NA	NA	NA
1449882_a_at	Casr	NA	NA	NA	NA	NA
1426098_a_at	Cast	0.144749849645043	0.151048585782181	0.214798740304744	0.302321391699053	0.0837434868160685
1451413_at	Cast	0.204763144135059	0.110085948170454	-0.404169977959686	0.79103003418561	0.0279977997764131
1416429_a_at	Cat	-1.43015370403462	-0.133390892464492	-0.919818684533396	-0.13008717879055	-0.649128550555066
1416430_at	Cat	-1.19798665463848	-0.338562815188753	-1.03565336902733	0.249937656059238	-1.12920491656696
1426281_at	Catsper1	NA	NA	NA	NA	NA
1425309_at	Catsper2	-0.0481364008525498	-0.0948036617768402	-0.181021170331364	-0.06128689558986	-0.449238906367541
1425852_at	Catsperg1	NA	NA	NA	NA	NA
1449145_a_at	Cav1	-0.0613202707666716	-0.0209523935339924	0.46730133394272	0.874834761878205	-0.170275252570343
1417327_at	Cav2	-0.084005618821358	-0.136590472770298	-0.479791605359974	0.274398324158545	-0.241677509016865
1425955_at	Cav2	NA	NA	NA	NA	NA
1418413_at	Cav3	NA	NA	NA	NA	NA
1434757_at	Cbfa2t2	0.0938709779324967	0.201246790271401	0.182698254335547	0.214440793519387	-0.11629040856735
1418582_at	Cbfa2t3	NA	NA	0.650021018369965	NA	NA
1438705_at	Cbfa2t3	NA	NA	NA	NA	NA
1440963_at	Cbfa2t3	NA	NA	NA	NA	NA
1440964_s_at	Cbfa2t3	NA	NA	NA	NA	NA
1460716_a_at	Cbfb	-0.14071365874389	0.106113407966532	0.262671660490698	0.566365235138091	0.097605372979551
1450457_at	Cbl	NA	NA	NA	NA	NA
1455886_at	Cbl	0.815685261638022	0.628865181187887	0.821632111356434	-0.306469679087616	1.38132212614011
1422666_at	Cblc	-0.112705097314079	-0.056744257428603	-0.1570939549141	-0.209720369293525	0.305236165130758
1431692_a_at	Cblc	NA	0.323348579509764	0.242414761557701	NA	NA
1421122_at	Cbll1	-0.481082546112621	-0.0666782858804407	-0.00245437433934548	-0.0986959042364246	-1.08573833141657
1437203_at	Cbll1	-1.2375140474879	0.271429269034545	-0.0644000077492191	-0.479801588731403	-1.8205495248621
1423286_at	Cbln1	NA	NA	NA	NA	NA
1423287_at	Cbln1	NA	NA	NA	NA	NA
1423288_s_at	Cbln1	NA	NA	NA	NA	NA
1422911_at	Cbln3	NA	NA	NA	NA	NA
1460196_at	Cbr1	-0.628566128019825	0.198836082467444	-0.0490485037248654	0.105626020951743	-0.250787247795085
1418509_at	Cbr2	-0.48358029846878	0.264506811173568	-0.385552770778927	0.761374583995682	-0.686370400215312
1427912_at	Cbr3	0.210195634673532	0.0360758707469913	-0.652728703100195	0.182604553702504	0.100889714863762
1451398_at	Cbr4	-1.39052885801992	-0.223603992492437	-0.798828421524485	-0.151985109158385	-1.80054779386555
1423844_s_at	Cbs	1.72797906630227	0.219211200190919	1.55160834749795	0.155195268649386	1.63409573409837
1425623_a_at	Cbs	NA	NA	NA	NA	NA
1451531_at	Cbwd1	0.425578100506802	-0.454306916008483	0.00248331856155026	0.0404100601058781	0.334635686663044
1422935_x_at	Cbx1	-0.431373874839345	-0.171974784718055	-0.256497751158831	-0.15443977661314	-0.269453412416079
1431773_at	Cbx1	NA	NA	NA	NA	NA
