GeneSymbol	P18-P21_Bu_0division_2	P18-P21_Bu_0division_3	P18-P21_Bu_1-2division_1	P18-P21_Bu_1-2division_2	P18-P21_Bu_1-2division_3	P22-P25_Bu_0division_1	P22-P25_Bu_0division_2	P22-P25_Bu_0division_3	P22-P25_Bu_1-2division_1	P22-P25_Bu_1-2division_2	P22-P25_Bu_1-2division_3
Ccdc70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc71	0.165528470417613	0.0385163482094892	-0.707030754464088	0.266971064078373	-0.882069138920374	0.21185922218401	0.156235156693933	0.143027024181336	-0.503274847249706	-0.186133981820682	0.0880108355846474
Ccdc72	0.0895053598378706	0.140293064334479	0.0277179487010013	0.235021922586343	-0.0281331204030355	0.240505089474116	0.230881942761673	0.332653664783743	-0.0878245048293529	0.117360603898943	0.203432891436998
Ccdc73	NA	NA	NA	0.388859153212839	0.62980113036222	1.66039900714069	0.0400556092546642	-0.0402659895457815	NA	0.0494490785901762	0.97978771861099
Ccdc74a	-0.749685281224608	-0.148556843522056	-0.372273182899409	-0.770246696518339	-0.315695073144481	0.0558967647768061	-0.538458357607535	-0.507470134880785	-0.162880877051926	-0.216545496524878	-0.835239681749301
Ccdc75	-0.63807360729993	-1.37540496628122	-0.235715810795302	-1.26346785772143	-0.0932979431403425	-1.05775218268036	-0.490955795176503	-0.174292596552134	-0.533523646052478	-0.957931585923159	-0.571350542077218
Ccdc76	-0.142065438825077	0.343233220685898	-0.0993367200134934	0.56525391983896	0.232642659308004	0.796983802312971	0.182328670844242	0.3331497506576	0.260053582141104	0.717518605922208	0.103181632059598
Ccdc77	0.280204383233024	-0.24554571222912	0.62563409412818	0.526371331086112	1.32061027371804	0.735741705975235	0.680969120636638	1.13810079656379	0.187664647561784	0.898870599120074	-0.099966610052558
Ccdc79	NA	0.200832561713709	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc8	NA	NA	NA	NA	NA	NA	-0.333056976697982	NA	NA	-0.245955231544805	NA
Ccdc80	NA	NA	NA	NA	0.411109390748809	0.42791203702283	NA	NA	NA	NA	0.11895377338249
Ccdc81	NA	NA	NA	NA	0.728797778894673	NA	NA	NA	NA	NA	NA
Ccdc82	0.432911193092946	0.109698322465968	-0.322099504760333	-0.249838344436244	-0.274145501730189	0.445341539778267	0.345876613302269	0.0300927801234403	-1.10802973402035	0.189705614548077	-0.222928762110484
Ccdc83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc84	-0.159255877577869	0.363762238471197	-0.22425655145582	-0.166610676373606	-0.132650476189824	-0.229791628640715	0.0623905602637991	0.444495291266854	0.194301407739462	0.0333375921887331	-0.142448469940534
Ccdc85a	NA	-0.865328672386501	NA	NA	NA	NA	NA	NA	NA	-0.883082485364689	NA
Ccdc85b	NA	NA	NA	0.556669864721633	NA	0.549464144505707	NA	1.07896302671819	NA	NA	NA
Ccdc86	0.386465923526151	1.01354983166797	0.682307050421086	1.30101082950547	2.10413994487542	0.63749521385883	1.3281369761451	1.97756946847172	0.136638650308288	1.23989727202088	0.830064389047233
Ccdc87	NA	NA	NA	NA	-0.384978360543792	NA	-0.28761812832365	NA	NA	NA	-0.294640575477619
Ccdc88a	-0.0526080333957291	-0.17011979078914	-2.38550944326057	-2.52919448610408	-0.854791910992644	1.40398746272466	0.304612591873514	0.0695532067110638	0.314211138738741	1.20512739751175	0.52235806063564
Ccdc88b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc88c	0.839869499150622	0.348379989809783	1.66309444080786	1.26087050625091	1.16155231237692	NA	0.116125737612114	NA	NA	0.27684744368721	0.740781066119213
Ccdc89	-0.509328245524862	-1.58190327501853	-0.127455491442705	-1.41936773185268	-1.75159767334147	-1.40755159244967	-1.79593029367913	-0.960430645195391	0.76669359483304	-0.924446630999022	-1.13318259255572
Ccdc9	0.040616610538482	-0.066696176519601	-0.331773487997836	-0.0218266733586336	0.164349569758199	-0.351129271136113	-0.336976187897056	0.0030583008173739	0.489971031674751	-0.000863132655220866	0.589597116018913
Ccdc90a	0.247849141582681	-0.543118476517219	0.407110794643342	0.595017045132816	0.0766535241900188	-0.229614865303414	-0.0299439889642779	-0.153882435927427	0.151194466540135	0.0355586454460344	0.209355112169974
Ccdc90b	0.0635567064225562	-0.214204936279268	0.106151542619909	0.0157425273205654	0.0483725462612536	-0.0873938814897919	-0.0874353232116327	0.375403831378913	0.0501166600484098	-0.366962923081459	-0.450571416396782
Ccdc91	-1.28949432461814	0.41415281519525	-0.35270130602138	-0.0218406406078175	-0.814803851170273	-0.246014032585107	-0.404904643570645	0.243954719892281	-0.528556477834828	-0.243119192365883	0.375662086255905
Ccdc92	-0.423697541116322	1.11997473063461	0.0561851772343509	-0.377106830293738	-0.379048444188065	0.248014087161358	0.645157674868122	0.211234722342953	-0.525947406950435	0.0313125265879837	1.01197992919213
Ccdc93	-0.101598017640284	-0.208777133524687	0.216909460256645	0.154223754791076	-0.0732251120635956	-0.13678816638694	0.00175174587572036	-0.178326450031446	-0.224523818661551	-0.337613134219673	-0.355002146569332
Ccdc94	0.0538918517647868	0.106271687413477	-0.34497292928474	NA	0.534161014282168	0.296081439264512	0.147759828364992	0.388050129338244	0.197322307943376	0.0880655526831311	-0.141136620214167
Ccdc96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc97	NA	0.796277203515141	0.67030247677801	0.841713227310344	-0.105569510743743	NA	0.361262483126329	0.603491198032774	0.141392350359439	0.674005623077537	0.390991018476253
Ccdc99	0.464390056771624	0.38927973733018	NA	NA	0.857145585805118	1.56976193649912	0.877231774868002	0.679532107035723	NA	0.982038970556222	0.60032748890145
Cchcr1	0.4781933134916	0.516479211468644	0.0430131996985956	0.0862707094495905	0.340290023773514	0.421283388076338	1.18910536320064	0.888869632064727	0.29458997918624	0.782026071663502	0.490646334968149
Ccin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cck	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cckar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cckbr	NA	NA	NA	NA	NA	NA	-0.633524079901631	NA	NA	NA	NA
Ccl1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl17	-0.544843482344067	-0.0575695248977066	-0.155933635455456	-0.109590058082977	-0.286447356485085	-0.248502435890222	-0.372748321975164	0.556486900816039	-0.26900996464342	-0.521832519879812	-0.367506311412274
Ccl19	-0.159451742021776	0.0806239303973797	-0.492417015273822	0.115070250838368	0.672420449130655	-0.749417053193612	-0.582375102355862	0.636849534651733	1.2911519282967	-0.469341762417415	0.785388540045367
Ccl2	NA	NA	NA	NA	NA	0.667653860640258	NA	NA	NA	NA	0.776710428742666
Ccl20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl21a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl21b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl21c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl25	NA	NA	NA	NA	1.17195019245133	NA	NA	0.894114321941664	NA	0.810988351572368	0.495245740106831
Ccl27a	-0.183565176112302	0.0597880217021798	-0.0595854632075445	-0.103158127791646	-0.541895017243212	-0.738181469946118	-0.121287642470069	-0.518879255650527	-0.655130479401935	-0.30561880279198	-0.135965710195693
Ccl27b	-0.285028471189102	-0.0344816428352557	0.820365410302039	0.773690757733969	0.530692782796892	-0.975913293343077	-0.340317494461282	-0.656672267454934	-0.719101487614632	-0.322505704663219	-0.281800927097215
Ccl28	0.96107400067983	1.199530824147	NA	1.67616819141734	NA	NA	0.559309933524368	1.61222007298022	NA	0.757146497547723	NA
Ccl3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl6	NA	NA	NA	NA	NA	NA	-0.101233684233753	NA	NA	NA	NA
Ccl7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccl9	-0.0556363200807501	-0.116488867293623	-0.150486193414522	0.106453147271298	-0.308559733572064	-0.00805359568642428	-0.421710469437966	-0.319798903677621	-0.0345687316578531	-0.252872389433507	-0.512524475321659
Ccm2	1.65565826470525	0.338337485269339	-0.162668216639098	0.189146353765755	0.480878400167025	0.352355610246143	0.793759846610078	0.748598877553736	0.0429622204650828	0.541503513892072	0.147663142011343
Ccna1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccna2	0.878810914745645	0.0868261150501728	1.0603500606275	1.1117057530659	1.13171640998771	1.58625937214373	1.76742424584285	1.75863754926013	0.542193166650264	2.05303578823915	1.03465564587577
Ccnb1	0.164564136016931	0.420128668656192	1.32114084942442	1.04172322599197	1.45705291901846	1.51366368227039	1.46845981625389	1.82729415937817	0.690696330995563	1.75007858435549	1.32111430476296
Ccnb1ip1	0.436009851718212	-0.12010137469858	-2.47467190102108	-1.0657397521231	-1.23989720277439	0.572124403838737	0.146517370057936	1.23040449679877	1.24168018144494	0.378638074970312	0.789074901897745
Ccnb2	0.765874982894748	0.149522614105574	1.64714974510744	1.33471136467291	1.80116401804546	1.90187860827046	1.97184847375605	1.9664917310033	0.692234721047741	2.17783474208436	1.0338067568915
Ccnb3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccnc	0.303657554239809	0.31163207188667	-0.0698755293120339	-0.61727499519569	-0.221122156067135	0.724280880412069	0.562803573705956	0.33683856299677	0.484880409318527	0.285355281646927	0.397854214452924
Ccnd1	0.0279450785767139	0.0353216261133786	0.119305142995021	-0.0656750772600212	0.278041085922668	0.413804389723323	0.185819476365319	0.585217979110354	0.14229176599115	0.52105332844086	0.359748090853822
Ccnd2	0.267913406204666	-0.0580004213405978	0.772946968588972	1.14853906134042	1.30344379728497	0.497294955124104	0.679895320287104	0.635208979247482	0.478038943158698	0.592169493770523	0.311524026676244
Ccnd3	-0.360932018173678	-0.193383227669013	-1.54813408043296	-1.73147555481834	-1.03503897463924	-0.566448260221353	-0.59780347270407	-0.244970657474076	-1.00534922246253	-1.24349104112256	-0.392930501750062
Ccndbp1	-0.284131854818289	0.215154784428277	-0.155368509832565	-0.288983924400005	-0.0291957018081757	0.101030735854714	0.0612098186737331	-0.0410803648016316	-0.621067042281549	-0.189345473435255	-0.328834695705224
Ccne1	0.379754642616655	0.441703634529071	0.55562651352446	0.691854152253931	0.863569092268148	1.14096689775441	1.19359443710209	1.44541921384594	0.377480164526042	0.93073092690499	0.713580072198359
Ccne2	0.467229467919563	-0.0162239687401966	-0.390961153289031	0.152331732695675	-0.0563793035040332	0.929099461963787	0.585414700103815	0.918806347947508	0.182589937081464	0.0211372138655719	0.132080045296889
Ccnf	1.48327242160053	0.711515298206282	1.93105608850009	NA	1.04502025062196	2.10341096298559	2.44332778972915	1.93280444659229	NA	2.15539114531213	1.68793258076151
Ccng1	-0.41487912538882	-0.0625463137235176	-0.569106762631087	-0.755877679339985	-0.565988204127108	-0.604720691826952	-0.553517829942217	-0.0751939056382973	-0.771575221779052	-0.607779099629752	-0.759920427003649
Ccng2	-0.376103744569849	-0.321717907669833	-0.17569052529764	-0.48835165905941	-0.463517138243139	-0.0931304711989074	-0.322866926427297	-0.492825292114251	-0.204537556736395	-0.42713268000802	-0.0480583633039804
Ccnh	0.311075063013634	0.0229322946504817	0.0566489463264084	0.00727153556583104	-0.0767857470011846	0.658783639084365	0.464568991863991	0.779374406598446	0.16481978236257	0.0382470086620472	0.289940320457351
Ccni	-0.0668771494227389	-0.505732991117987	-0.181790946952092	-0.184742621384705	-0.54856811992613	-0.00780365537843508	-0.13989371677173	-0.280504469082307	-0.363033433055415	-0.331060423885191	-0.524589029691959
Ccnj	-0.670660313031361	0.313284142559939	0.440404708585524	0.292841854968955	0.10547572789551	0.0717882073322693	-0.210007780524752	-0.258938883505971	0.755552857307852	0.384689176892623	0.131168192845286
Ccnjl	NA	NA	0.47073372851537	NA	NA	NA	NA	NA	NA	NA	NA
Ccnk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94156215999223
Ccnl1	0.0588672290896533	0.264182395175016	0.271493573288872	0.0449345253848392	0.610069261396855	0.0517638083433756	-0.047991007485626	0.193573931649397	-0.260196533672307	0.0663835598947013	0.144620666752395
Ccnl2	0.0402916042538664	-0.173208783631491	0.0637480320482915	0.0642837049429534	-0.243925401350259	-0.0557229419913341	-0.179506807119303	-0.493842000736368	0.206235494687146	0.185430319204604	-0.139403862505709
Ccno	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccnt1	0.143265830121854	0.141334908544072	0.143727910453169	0.26924921434716	0.235946145920543	-0.623265543738802	-0.0532855579460119	-0.11822964056716	-0.0388433455959412	-0.00031328708780487	0.410915868591788
Ccnt2	-0.00500819434100563	-0.0834964047145963	0.17446474009777	0.131508147709962	0.420633833542813	0.0211170882917555	-0.0732972594556944	-0.419532262267131	-0.271127830068689	-0.0548015148535423	-0.213946499154812
Ccny	-0.347224360809321	0.0599992237400677	-0.0927750018051059	-0.167403434457141	-0.151458986627786	-0.387112698116553	-0.309183139535452	-0.0696491627196356	-0.303771204886833	-0.5708382934776	-0.399420753866193
Ccnyl1	0.480508787887531	-0.0768505348737456	-0.772248515571929	-0.369224190681957	-0.451001697939078	0.440711349593205	0.348630495559081	0.481008819122077	-0.206804266032834	-0.159678750803407	-0.698694426138906
Ccpg1	-0.0968364985925358	-0.20888517477913	-0.539989008091209	-0.69344362080709	-1.03135689294498	-0.253408330879822	-0.583386815569639	-0.689536174567956	-0.1108665445034	-0.66449561955038	-0.732205787070703
Ccr1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr1l1	-0.193332106894993	-0.71236976770062	-0.560888448705498	-0.272153060463212	-0.496072082924159	-0.549272048952909	-0.755739758399728	-0.685877597428182	-0.147862150713581	-0.673687832240404	-0.431371954747035
Ccr2	-1.18929217891639	-0.105177255939688	-0.765389315096599	-0.944826298161001	-0.449901311664232	-0.393853504785123	-0.687498389442411	-0.73659929456886	-0.178255815004105	-0.265126014398768	-0.478598027321633
Ccr3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr4	NA	-0.170220089229724	2.46817370098734	1.36133567836221	2.21111942883663	0.559585221808075	NA	NA	NA	1.07993987294985	-0.214766793536394
Ccr5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr9	NA	0.0218676822684047	NA	NA	0.913301075234462	0.970995390326798	0.245745471044576	NA	NA	0.297547020133187	0.641664634235718
Ccrl1	0.151203216835691	0.555168160019894	-1.46231271387295	-1.25175045406187	-1.12399817763603	-0.0378912141317809	-0.0863760625753116	0.100085819046713	-0.402742935402085	-0.23654726433095	0.554326715694515
Ccrl2	NA	NA	NA	0.369627969520841	0.0939638482430039	NA	NA	NA	NA	NA	NA
Ccrn4l	0.14253996784418	0.335369813525257	-0.389338646229836	-0.000735399873346587	0.207798831299484	0.435223855822251	0.631096630285378	0.438321177706794	0.233481725391664	0.360345454122524	0.393016307383578
Ccs	-0.036636740103317	0.199437537312425	0.0986512172306568	0.14185768593687	-0.106324077412845	0.0700231532574058	-0.209842814122471	0.492799526947325	0.108254891215935	0.0927680689251869	0.241267853782492
Cct2	-0.118605543041053	-0.156676765840013	0.153136842614831	-0.056725567386863	0.161349892218357	-0.170444550383881	-0.125033545810659	-0.0260055008024676	0.0680663626551592	-0.14338249474053	-0.169196656120679
Cct3	0.0351356986031508	0.0808858210620942	0.0278311448269974	0.00284221217862957	0.149353475000727	-0.0481324351935681	0.0885963788925377	0.274976267115806	0.046530883582002	0.182847669798149	0.218371577563104
Cct4	-0.00459971694983663	-0.0666289568388532	0.111792422243266	0.115856493991486	-0.0372680103769891	-0.0697315841272479	-0.130392719304918	0.108353833328187	-0.184720757784683	-0.0782724202962228	-0.469755299068195
Cct5	-0.0685368518299398	0.066266582121548	0.313306775128476	0.33753291748198	0.462153161594802	-0.331471035417136	-0.110489742249856	0.491183523412861	-0.0181793922312306	0.21261566108109	0.314798417276531
Cct6a	0.130192300552907	-0.00529755739070126	-0.0119119415769511	0.0717458296307738	0.138581318380859	0.0956058021970181	0.120862912387332	0.0470515241154441	-0.0638250971506311	0.217913420446267	-0.107571993502939
Cct6b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cct7	-0.186777287042313	-0.0690258216110697	-0.183999691469359	-0.239458765466113	0.0823518686434319	-0.244906403141702	0.0345400769366151	0.274161975119178	-0.0710340126896796	0.100690725303219	-0.0364193485773763
Cct8	-0.116594263322471	-0.302242067880954	-0.00946614121838607	-0.00141713915637887	-0.0337677615047749	-0.0731652800750489	-0.0327893852309877	0.0926081906097824	-0.160889893333676	0.0377107333140643	-0.387981081814898
Cct8l1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccz1	-0.210660439649137	-0.187180778160608	-0.145520798209818	-0.00356904357070675	-0.064938683637294	-0.350250485664752	-0.0852318510446501	-0.0260617158750041	-0.0305931371131365	-0.059140655842274	-0.184010881843285
Cd109	-0.159903580482091	0.0293209136995678	0.0709361020051658	0.0233529055199906	0.00278176481736914	-0.360457353998878	-0.504368495040448	-0.366486684401774	-0.758894925987934	-0.527153171870726	-0.53280489179282
Cd14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd151	0.102200720118056	0.385248586820988	-0.671242151262986	-0.368098607870577	-0.247044649273027	-0.157378496117122	0.190332489122733	0.274050990039322	0.111289476806347	-0.526511905396161	0.277670866020502
Cd160	-0.447156242912637	0.310774816089826	-0.0335272224914194	0.194930003247649	-0.227140045559577	0.645412614088443	0.877754616388671	0.615415980841112	-0.855978850380242	0.14251398189807	0.318345589451698
Cd163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd163l1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd164	0.127495051480955	-0.316745720544698	-0.0490019020823271	0.0619489044135233	-0.0345241006447878	0.254426540924413	0.162810803800859	-0.443273319654043	-0.420054644521846	-0.0996607303675412	-0.286504955167648
Cd164l2	-0.735844637251111	-0.848795115309694	-0.819162746218649	-0.747720223945823	-0.28423626356948	-0.986007967807415	-0.668755352058971	-0.421089070362554	0.0384632308159647	-0.473508798661441	-0.75560810168337
Cd177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd19	-0.00217898012397111	0.700008269183029	NA	NA	NA	NA	0.161151486609543	NA	NA	NA	NA
Cd1d1	0.204000511868939	NA	NA	0.087850339637896	0.15708874141045	NA	-0.171451391645956	0.508191997095675	0.662970728845837	1.4768516586271	1.42950491534455
Cd1d2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd2	NA	NA	NA	NA	NA	NA	NA	0.143355414946556	NA	NA	NA
Cd200	0.667671036714851	0.650086226989897	-1.46446635660932	-1.47186916920221	-2.11399703668519	0.445903022252199	-0.629399488694368	0.530531107737542	0.0789335645993461	-0.35203919103111	0.000327910493479244
Cd200r1	NA	NA	NA	NA	NA	NA	NA	-0.74730615105371	NA	NA	NA
Cd200r3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd200r4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd207	-0.509387442114718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd209a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd209b	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.501526459605447	NA
Cd209c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd209d	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd209e	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.1581025048742	NA
Cd209f	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.428690423791735	NA
Cd209g	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd22	0.11860756684215	NA	NA	NA	NA	-0.450996066680673	NA	NA	NA	NA	NA
Cd226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd244	NA	NA	NA	0.360521753872762	-0.350821432565878	-0.863748553173465	-0.922565940219713	-0.473622830600783	NA	-0.212626988762612	NA
Cd247	-0.241882161634128	-0.015981421792107	-0.808992422771586	-0.0827952903165157	-0.155938202018554	-0.0957232653675275	-0.174562878027241	-0.0286960792318371	-0.38335375428653	-0.5987141897098	0.0919476834055759
Cd248	NA	NA	NA	NA	NA	NA	NA	NA	0.871888033568508	NA	NA
Cd24a	-0.178722024562305	-0.110020470987262	-0.350129276931042	-0.306393060435632	-0.360703937914941	-0.455280651386349	-0.643546544702243	-0.499711383410837	-1.34937411986559	-0.339543465073037	-0.459852368442885
Cd27	-1.28799125394552	-0.778656567483007	0.264846067227782	0.73486626971082	-0.874640663386391	-0.144686081809426	-0.778656567483007	-0.587851652743222	-0.461252762827701	-0.435585395592915	-1.18701113625806
Cd274	NA	NA	NA	NA	NA	NA	NA	0.603316288101201	NA	NA	NA
Cd276	NA	NA	1.50708118420776	1.70810793812384	1.6276662451854	NA	NA	1.08609212099818	NA	1.19648557825597	1.4888954563683
Cd28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd2ap	0.2757583144367	-0.415351537893223	0.203541924188515	0.309143904648295	0.12482250014012	0.0526683609541916	-0.132415902667427	-0.336921473201762	-0.0174424600600016	-0.0660723222673596	-0.104168366624174
Cd2bp2	-0.0665776849477986	0.0288459293069838	-0.295513334395947	-0.0576947532761043	-0.124224673649421	0.106886982877755	0.348517699609499	0.305173195178039	0.243827428236727	-0.0421072745609905	-0.101877941417255
Cd300a	-0.969204023023024	-0.0709197884446151	-0.0241974450827052	-0.359416399472546	-0.706029690086701	-1.0057402926467	-0.373496128152398	-0.086705432589006	0.381279067073335	-0.860067403496249	-0.735985180487856
Cd300lb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd300ld	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd300lf	NA	0.469952289348392	0.45991012113821	0.80025069025617	0.712521563205613	0.271839179728637	0.456771658057313	0.342944702926588	NA	0.268766602933665	NA
Cd300lg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd302	NA	NA	1.46422511928429	0.131443859709523	0.654986555315636	0.996022959641753	1.00365641508285	1.19079512851921	0.811262226867431	1.94289188433123	0.671734932394756
Cd320	0.318129661611718	0.161317363724134	0.193022542129768	0.153335528903645	-0.621935848517679	0.251592296830254	-0.362518747900514	0.0922765390763782	-0.0230173782423471	-0.604786003996666	0.398302998018784
Cd33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd34	-0.10934906120727	0.368164554123126	-3.25835412573672	-4.0757597153917	-2.75689336799999	-0.0307801915864321	-0.0800053239431389	0.075195949171226	-0.729299573748058	-0.73138977289074	0.494186627053573
Cd36	-0.159022158546538	NA	0.794316170518289	-0.0310069665521535	-0.00719603072548392	0.800321230414904	0.777392293761091	1.07797311870384	NA	-0.681663079826397	0.283738135503308
Cd37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd38	NA	NA	0.786740545663444	NA	NA	-0.324923170353641	NA	NA	NA	NA	NA
Cd3d	NA	-0.83450797712254	NA	NA	NA	NA	-0.447113931490342	NA	NA	NA	NA
Cd3e	0.583068182527467	0.50226362691865	-0.971618011024826	0.0506156808183569	-0.0380338656882406	-0.869284212932039	-0.766022486330785	0.695615620341988	-0.00278170084526153	-0.507506722775386	-0.50071956926456
Cd3eap	0.231276302134507	0.198679741032779	0.169885660975602	0.391862486284341	0.0916520096972251	0.151109778842553	0.46701022110334	0.681539480542288	0.184180414494559	0.345965330223176	-0.311158926032984
Cd3g	-0.27604504054681	-0.406934701170952	-0.181622213722239	0.722434044727638	-0.832949204733238	-2.36222688493033	-1.08483335042483	-0.194267694428215	0.270049459940922	-1.93836470733504	-1.76637505945696
Cd4	NA	NA	NA	NA	NA	NA	NA	NA	-0.177127989342198	NA	NA
Cd40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd40lg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd44	0.144508895453622	0.211179611283439	-0.00999942489022487	0.322541433160557	0.351841663459221	0.14323973285339	0.259027686078372	0.0976097927541399	-0.0339221962790752	0.0580464130330123	0.268515220033837
Cd46	NA	0.0959876280209011	-0.101886138447367	NA	0.280212431060572	NA	NA	1.1113930694367	NA	NA	-0.201257463519931
Cd47	-0.469978431382676	-0.242923052655185	-1.18889463701795	-1.26643806154087	-1.17817346151118	-0.309775449495169	-0.437153597458009	-0.993648058691344	-0.771651068230089	-0.761489313015045	-0.472933154791068
Cd48	0.503935790950285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd5	NA	NA	NA	NA	-1.10804220559116	NA	0.144555645867078	NA	NA	NA	-0.675650279462406
Cd52	NA	NA	NA	NA	1.17405869730307	NA	0.98603040975384	NA	NA	0.723060383479353	1.26687776935244
Cd53	-1.14864874387011	-0.903727876503726	-0.723470617927301	-0.0395591065060792	-1.12144379761671	-1.53977763695181	-0.931080669002439	-1.1709083434995	-1.89516903930886	-1.95492777247007	-1.6306119567874
Cd55	-0.203278602193273	-0.48330467765095	2.22478182727139	2.32653736010645	2.08328808020841	-0.591176478905453	-1.10443626768278	-0.797970103518173	-0.403698783214653	0.261716170768568	-1.14459689805656
Cd59a	-0.403880359960508	-0.210784113989465	-1.275787562986	-1.24863576326023	-1.00857686610295	-0.0269403872062108	-0.00420477008407394	-0.541081414274734	-1.2857767350342	-0.809800504415854	-0.524245170170473
Cd5l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd68	NA	-0.421295021693211	NA	-0.323927193898006	-0.0976668590568233	NA	-0.983804389767963	-0.456941500255829	NA	-0.712430338335295	0.146498196781288
Cd69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd72	-0.0701804642816555	0.303496101554081	0.349109583285544	0.33213422905237	0.499104517035338	-0.302853681637523	0.184117860647382	0.724726360809944	0.515690863457071	0.236198269122428	0.228234248374397
Cd74	0.183257457508919	0.406526987130825	1.39861461436847	1.17544950628875	0.495703493618633	0.631846973585778	0.681609414918174	0.698639588255419	0.929009768750496	1.10125937305539	1.2982436895643
Cd79a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd79b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
