Probe_ID	GeneSymbol	aHFSC1	aHFSC2	qHFSC	TAC1	TAC2
1444317_at	Pcdh15	NA	NA	NA	NA	NA
1436920_at	Pcdh17	NA	NA	NA	NA	NA
1453070_at	Pcdh17	NA	NA	NA	NA	NA
1422889_at	Pcdh18	NA	NA	NA	NA	NA
1422890_at	Pcdh18	NA	NA	NA	NA	NA
1430427_a_at	Pcdh18	NA	NA	NA	NA	NA
1437360_at	Pcdh19	NA	NA	NA	NA	NA
1444422_at	Pcdh19	NA	NA	NA	NA	NA
1455145_at	Pcdh19	0.165852569551748	0.376649193851923	NA	2.01079185519451	2.98616168253216
1424701_at	Pcdh20	0.780419939767408	-0.356266536531905	-0.142201297491037	NA	-2.78676374105804
1451454_at	Pcdh20	1.21341292772641	NA	NA	NA	NA
1427592_at	Pcdh7	NA	NA	NA	NA	NA
1449249_at	Pcdh7	-0.316967907598039	-0.886594757313849	0.0595275854735435	-1.40481564178091	-0.128917017602865
1456214_at	Pcdh7	-0.793070957652465	NA	0.357308274226686	-1.47046051817989	-1.29974925351654
1417051_at	Pcdh8	NA	NA	NA	NA	NA
1447825_x_at	Pcdh8	NA	NA	NA	NA	NA
1429861_at	Pcdh9	NA	NA	NA	NA	NA
1442659_at	Pcdh9	NA	NA	NA	NA	NA
1458269_at	Pcdh9	NA	NA	NA	NA	NA
1420798_s_at	Pcdha1	NA	NA	NA	NA	NA
1424341_s_at	Pcdha1	NA	NA	NA	NA	NA
1425017_at	Pcdha1	NA	NA	NA	NA	NA
1425613_at	Pcdha1	NA	NA	NA	NA	NA
1427687_at	Pcdha1	NA	NA	NA	NA	NA
1451769_s_at	Pcdha1	NA	NA	NA	NA	NA
1420798_s_at	Pcdha10	NA	NA	NA	NA	NA
1424341_s_at	Pcdha10	NA	NA	NA	NA	NA
1425017_at	Pcdha10	NA	NA	NA	NA	NA
1425613_at	Pcdha10	NA	NA	NA	NA	NA
1427687_at	Pcdha10	NA	NA	NA	NA	NA
1451769_s_at	Pcdha10	NA	NA	NA	NA	NA
1420798_s_at	Pcdha11	NA	NA	NA	NA	NA
1424341_s_at	Pcdha11	NA	NA	NA	NA	NA
1425017_at	Pcdha11	NA	NA	NA	NA	NA
1425613_at	Pcdha11	NA	NA	NA	NA	NA
1427687_at	Pcdha11	NA	NA	NA	NA	NA
1451769_s_at	Pcdha11	NA	NA	NA	NA	NA
1420798_s_at	Pcdha12	NA	NA	NA	NA	NA
1424341_s_at	Pcdha12	NA	NA	NA	NA	NA
1425017_at	Pcdha12	NA	NA	NA	NA	NA
1425613_at	Pcdha12	NA	NA	NA	NA	NA
1427687_at	Pcdha12	NA	NA	NA	NA	NA
1451769_s_at	Pcdha12	NA	NA	NA	NA	NA
1420798_s_at	Pcdha2	NA	NA	NA	NA	NA
1424341_s_at	Pcdha2	NA	NA	NA	NA	NA
1425017_at	Pcdha2	NA	NA	NA	NA	NA
1425613_at	Pcdha2	NA	NA	NA	NA	NA
1427687_at	Pcdha2	NA	NA	NA	NA	NA
1451769_s_at	Pcdha2	NA	NA	NA	NA	NA
1420798_s_at	Pcdha3	NA	NA	NA	NA	NA
1424341_s_at	Pcdha3	NA	NA	NA	NA	NA
1451769_s_at	Pcdha3	NA	NA	NA	NA	NA
1420798_s_at	Pcdha4	NA	NA	NA	NA	NA
1424341_s_at	Pcdha4	NA	NA	NA	NA	NA
1425017_at	Pcdha4	NA	NA	NA	NA	NA
1425613_at	Pcdha4	NA	NA	NA	NA	NA
1427687_at	Pcdha4	NA	NA	NA	NA	NA
1451769_s_at	Pcdha4	NA	NA	NA	NA	NA
1420798_s_at	Pcdha5	NA	NA	NA	NA	NA
1424341_s_at	Pcdha5	NA	NA	NA	NA	NA
1451769_s_at	Pcdha5	NA	NA	NA	NA	NA
1420798_s_at	Pcdha6	NA	NA	NA	NA	NA
1424341_s_at	Pcdha6	NA	NA	NA	NA	NA
1451769_s_at	Pcdha6	NA	NA	NA	NA	NA
1420798_s_at	Pcdha7	NA	NA	NA	NA	NA
1424341_s_at	Pcdha7	NA	NA	NA	NA	NA
1451769_s_at	Pcdha7	NA	NA	NA	NA	NA
1420798_s_at	Pcdha8	NA	NA	NA	NA	NA
1424341_s_at	Pcdha8	NA	NA	NA	NA	NA
1451769_s_at	Pcdha8	NA	NA	NA	NA	NA
1420798_s_at	Pcdha9	NA	NA	NA	NA	NA
1424341_s_at	Pcdha9	NA	NA	NA	NA	NA
1425017_at	Pcdha9	NA	NA	NA	NA	NA
1425613_at	Pcdha9	NA	NA	NA	NA	NA
1427687_at	Pcdha9	NA	NA	NA	NA	NA
1451769_s_at	Pcdha9	NA	NA	NA	NA	NA
1420798_s_at	Pcdhac1	NA	NA	NA	NA	NA
1424341_s_at	Pcdhac1	NA	NA	NA	NA	NA
1425017_at	Pcdhac1	NA	NA	NA	NA	NA
1425613_at	Pcdhac1	NA	NA	NA	NA	NA
1427687_at	Pcdhac1	NA	NA	NA	NA	NA
1451769_s_at	Pcdhac1	NA	NA	NA	NA	NA
1420798_s_at	Pcdhac2	NA	NA	NA	NA	NA
1424341_s_at	Pcdhac2	NA	NA	NA	NA	NA
1425017_at	Pcdhac2	NA	NA	NA	NA	NA
1425613_at	Pcdhac2	NA	NA	NA	NA	NA
1427687_at	Pcdhac2	NA	NA	NA	NA	NA
1451769_s_at	Pcdhac2	NA	NA	NA	NA	NA
1421631_at	Pcdhb1	NA	NA	NA	NA	NA
1422729_at	Pcdhb10	NA	NA	NA	NA	NA
1450270_at	Pcdhb11	NA	NA	NA	NA	NA
1422877_at	Pcdhb12	NA	NA	NA	NA	NA
1450316_at	Pcdhb13	NA	NA	NA	NA	NA
1421437_x_at	Pcdhb14	NA	NA	NA	NA	NA
1421438_at	Pcdhb14	NA	NA	NA	NA	NA
1421549_at	Pcdhb15	NA	NA	NA	NA	NA
1443421_s_at	Pcdhb15	NA	NA	NA	NA	NA
1441358_at	Pcdhb16	NA	NA	NA	NA	NA
1441994_at	Pcdhb16	0.0155542124332619	-0.100762790599367	0.113776523176004	-0.882271907207349	-1.49699166780652
1450216_at	Pcdhb16	NA	NA	NA	NA	NA
1448933_at	Pcdhb17	0.583211237947377	0.55704117657441	0.0333441508195058	-0.644382469716694	-0.489187297557379
1421723_at	Pcdhb18	NA	NA	NA	NA	NA
1420443_at	Pcdhb19	NA	NA	NA	NA	NA
1421548_at	Pcdhb2	NA	NA	NA	NA	NA
1449583_at	Pcdhb20	NA	NA	NA	NA	NA
1420422_at	Pcdhb21	NA	NA	NA	NA	NA
1438106_at	Pcdhb21	NA	NA	NA	NA	NA
1418941_at	Pcdhb22	NA	NA	NA	NA	NA
1420429_at	Pcdhb3	0.179621215702894	0.267628575100487	0.294680276038424	NA	NA
1422951_at	Pcdhb4	NA	NA	NA	NA	NA
1440632_at	Pcdhb4	NA	NA	NA	NA	NA
1450263_at	Pcdhb5	NA	NA	NA	NA	NA
1423014_at	Pcdhb6	NA	NA	NA	NA	NA
1449527_at	Pcdhb7	0.18505399957545	0.31097314755243	-0.184212709598469	NA	NA
1450341_at	Pcdhb8	NA	NA	NA	NA	NA
1422640_at	Pcdhb9	-0.434979384523194	-0.537329853140829	-0.236624559595588	NA	NA
1423628_s_at	Pcdhga1	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga10	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga11	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga12	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga2	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga3	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga4	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga5	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga6	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga7	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga8	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhga9	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgb1	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgb2	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgb4	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgb5	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgb6	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgb7	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgb8	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgc3	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1423628_s_at	Pcdhgc4	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1438103_at	Pcdhgc4	NA	NA	NA	NA	NA
1423628_s_at	Pcdhgc5	-0.278985323566425	0.157203758302671	0.0464726802319282	-0.859343990201816	-1.10645537512217
1427159_at	Pcf11	-0.694748568993034	-0.858040942531161	-0.170428628269441	-0.411473864040699	-0.600994653290734
1427160_at	Pcf11	-1.25395325476872	-1.37692756029187	0.0385748233754146	-0.809258311369131	-0.828927927444486
1428724_at	Pcf11	-0.657318083223	-0.135894304393839	-0.0178602237749264	-0.230264580140238	-0.550469789572144
1456489_at	Pcf11	-0.90869236299539	-1.62223258383362	-0.195737331348822	-0.493710062917676	-1.30792606490761
1427956_at	Pcgf1	NA	NA	NA	NA	NA
1420645_at	Pcgf2	0.0489331683897509	0.632645085873405	0.0929341979807816	0.0332444203688169	-0.0881899194652389
1456330_at	Pcgf2	NA	NA	NA	NA	NA
1428423_at	Pcgf3	-0.15055676915188	-0.122228625676513	-0.261254193992631	-0.498787597131134	-0.0827448621895215
1428424_at	Pcgf3	NA	NA	NA	NA	NA
1440203_at	Pcgf3	NA	NA	NA	NA	NA
1429564_at	Pcgf5	-0.835205139668254	-1.06864370179568	-0.19918929044879	0.383350777122076	0.0170870359062203
1434666_at	Pcgf5	-1.5567342366161	-2.03847848942406	0.182992228122835	-0.8063216356816	-0.971097680641446
1453636_at	Pcgf5	NA	NA	NA	NA	NA
1424081_at	Pcgf6	0.143920875641122	-0.037097816587031	-0.156253434392488	0.857535662244539	1.46650976908184
1432108_at	Pcgf6	NA	NA	NA	NA	NA
1454120_a_at	Pcgf6	0.17891819118967	0.505421713566103	0.113404756117867	1.15769651049481	2.11847344348757
1435586_at	Pcid2	-0.500175575765303	0.0972185074346203	-0.0367298178807198	-0.321580313240839	0.0171242953757185
1435587_at	Pcid2	-0.561250301519854	0.074056885056236	0.0185021767415545	-0.40475354223564	0.394978277406524
1455756_at	Pcif1	-0.486888642088088	-0.00220816727458928	-0.00220816727458928	-0.672466110088342	-0.458002212393951
1423439_at	Pck1	NA	NA	NA	NA	NA
1439617_s_at	Pck1	NA	NA	NA	NA	NA
1455209_at	Pck1	NA	NA	NA	NA	NA
1425615_a_at	Pck2	0.000135569640106858	0.263771912295869	-0.156767861238334	-0.166253981040445	-0.0584207967408474
1452620_at	Pck2	NA	NA	NA	NA	NA
1419392_at	Pclo	NA	NA	NA	NA	NA
1452423_at	Pclo	NA	NA	NA	NA	NA
1455373_at	Pclo	NA	NA	NA	NA	NA
1418524_at	Pcm1	0.124804998118804	-0.530995896329062	-0.26629697983176	-0.227560523365002	-0.0849954152706767
1418525_at	Pcm1	NA	NA	NA	NA	NA
1431287_at	Pcm1	NA	NA	NA	NA	NA
1436908_at	Pcm1	0.126615261091583	-0.607023971214931	0.248343369520135	-0.605439007458217	-0.45312377379191
1449120_a_at	Pcm1	0.0435050518922457	-0.567124366756664	-0.450490202585765	0.320126660268206	-0.10322157989535
1422665_a_at	Pcmt1	-0.353613836399758	-0.733897905231389	-0.124621183460867	-0.447005303221102	-0.670651055028459
1431085_a_at	Pcmt1	0.264580841340786	0.284836360509972	-0.0462212735461165	0.757597054151514	0.694440270639568
1431086_s_at	Pcmt1	0.570284560336904	0.628107841163128	-0.173070259174941	1.14803720992747	1.09310898684189
1446357_at	Pcmt1	NA	NA	-0.168710444423417	-0.405219992423329	NA
1456604_a_at	Pcmt1	0.0624758509744048	0.0416525437333863	0.0283760311784071	0.378344529631335	0.377964326070805
1429429_s_at	Pcmtd1	-1.25689064287431	-1.39633575929805	-0.15030005386892	-1.66552487914445	-2.14591069576493
1429430_at	Pcmtd1	-0.957847281537787	-1.12407657147717	-0.0729911736730893	-1.34331583315181	-1.77874423329042
1435634_at	Pcmtd1	-1.22493847939298	-1.80745439797823	-0.0271169688040356	-1.65151675117432	-2.4694366758941
1435635_at	Pcmtd1	-1.02312470452474	-1.16257686402982	-0.151673336064457	-1.40316302400785	-1.97282876230891
1443767_at	Pcmtd1	NA	NA	NA	NA	NA
1455388_at	Pcmtd1	-1.22337068180246	-1.70371966057841	-0.120637269158061	-1.61864820250018	-2.07132329551299
1427074_at	Pcmtd2	-0.678392520057595	-0.521415896479974	-0.260441742366993	-1.22792535832288	-0.976836330900603
1427075_s_at	Pcmtd2	-0.553111302160996	-0.81133849117322	-0.0906416799247332	-1.1267505935848	-1.2942829986215
1457732_at	Pcmtd2	-1.45143327511317	-1.71073042575484	-0.220968477268928	-1.51504630129091	NA
1417947_at	Pcna	0.557023849652587	0.0667109397239365	-0.0635570198652875	1.42701230795887	1.88725793757828
1428314_at	Pcnp	-0.130737540052486	-0.492600785457778	-0.132010414552475	-0.317837184378895	-0.0994754041521837
1452735_at	Pcnp	-0.312692872866352	-0.504436407280597	-0.0736069032704574	-0.221117894919724	0.0983372944130778
1433873_s_at	Pcnt	NA	NA	NA	NA	NA
1454749_at	Pcnt	NA	NA	NA	NA	NA
1419047_at	Pcnx	-0.429841740572417	-0.153855430779871	0.181116026736469	-0.731024583775929	-0.46407156747295
1419048_at	Pcnx	-0.195479015053052	0.0660300625686219	0.0400732966954784	-0.31918545744632	0.154155875347552
1419049_at	Pcnx	NA	NA	NA	NA	NA
1460580_at	Pcnx	-1.21711686359088	-0.985205576673133	0.24710532987714	NA	-1.64938288881397
1441064_at	Pcnxl2	NA	NA	NA	NA	NA
1455559_at	Pcnxl2	NA	NA	NA	NA	NA
1451328_at	Pcnxl3	0.0342144401554112	0.646044617600506	0.122286733934327	-0.22647286751757	0.160912216260595
1437165_a_at	Pcolce	NA	NA	NA	NA	NA
1448433_a_at	Pcolce	NA	NA	NA	NA	NA
1451527_at	Pcolce2	-2.98152695440623	-2.59318964438763	0.717147296543255	NA	NA
1419084_a_at	Pcp2	NA	NA	NA	NA	NA
1419085_at	Pcp2	NA	NA	NA	NA	NA
1424944_at	Pcp2	NA	NA	NA	NA	NA
1460214_at	Pcp4	0.817533458598017	0.523139664814298	NA	NA	NA
1452913_at	Pcp4l1	NA	NA	NA	NA	NA
1421396_at	Pcsk1	NA	NA	NA	NA	NA
1416965_at	Pcsk1n	NA	NA	NA	NA	NA
1428305_at	Pcsk2	NA	NA	NA	NA	NA
1444147_at	Pcsk2	NA	NA	NA	NA	NA
1447991_at	Pcsk2	NA	NA	NA	NA	NA
1447992_s_at	Pcsk2	NA	NA	NA	NA	NA
1448312_at	Pcsk2	NA	NA	NA	NA	NA
1425824_a_at	Pcsk4	NA	-0.536785664236691	0.0941819023725223	-0.536785664236691	-0.553370578690496
1424605_at	Pcsk5	NA	NA	NA	NA	NA
1437339_s_at	Pcsk5	0.724326660900616	0.45942457500075	NA	0.45106656098257	0.0450882619881661
1438248_at	Pcsk5	NA	NA	NA	NA	NA
1451406_a_at	Pcsk5	NA	NA	NA	NA	NA
1452475_at	Pcsk5	NA	NA	NA	NA	NA
1426981_at	Pcsk6	0.826776822848351	0.430701479142834	-0.0444318528296828	-0.49268596733625	-0.690603521979491
1417180_at	Pcsk7	0.0120224087532046	0.127088533089039	-0.139447691150306	0.0400870724076769	0.194368558780296
1437453_s_at	Pcsk9	NA	NA	NA	NA	NA
1420983_at	Pctp	NA	NA	NA	NA	NA
1420984_at	Pctp	NA	-1.9287203810984	0.332610578442385	-2.35133253905636	-2.20779827692329
1416383_a_at	Pcx	-0.50735267665081	-0.416224026724129	-0.0428529898165753	1.05977805197283	0.695352579524286
AFFX-PyruCarbMur/L09192_3_at	Pcx	-0.203330952713284	-0.381879043278595	0.0701781915825519	0.878150731794531	0.638029024631996
AFFX-PyruCarbMur/L09192_5_at	Pcx	NA	NA	NA	NA	NA
AFFX-PyruCarbMur/L09192_MA_at	Pcx	NA	NA	NA	NA	NA
AFFX-PyruCarbMur/L09192_MB_at	Pcx	NA	NA	NA	NA	NA
1423394_at	Pcyox1	-0.277405058289498	-0.177706716435443	-0.128024645527118	0.152688239857357	-0.134644052170803
1446325_at	Pcyox1	NA	-0.429333859552142	NA	0.596487691300743	-0.0216619737230079
1447277_s_at	Pcyox1	-0.605051415013602	-0.449146857867323	-0.14015316476986	-0.150237586803168	-0.410873874089638
1455380_at	Pcyox1l	NA	NA	NA	NA	NA
1421957_a_at	Pcyt1a	-0.0670583237370908	-0.440102940972467	-0.268109360413463	-0.173315062158209	-0.543037734859537
1424453_at	Pcyt1a	NA	NA	NA	NA	NA
1438011_at	Pcyt1a	-0.854701517457241	-0.378046418153902	-0.586971750723468	-0.488444192208815	-0.22013238768869
1450434_s_at	Pcyt1a	NA	NA	NA	NA	NA
1436124_at	Pcyt1b	NA	NA	NA	NA	NA
1437648_at	Pcyt1b	NA	NA	NA	NA	NA
1420493_a_at	Pcyt2	-0.148855629157313	0.0552045829865815	0.321242418720113	-0.0331868031056395	0.190395630013329
1434019_at	Pdap1	0.207318280199548	0.333237654448274	-0.203945984021074	0.560693630785297	1.05969434034659
1434020_at	Pdap1	0.0878896708151924	-0.400470941276685	-0.556002079206205	0.621980602518878	-0.00197127985877721
1449179_at	Pdc	NA	NA	NA	NA	NA
1449835_at	Pdcd1	NA	NA	NA	NA	NA
1448527_at	Pdcd10	-0.0505475703507585	-0.255741383047674	-0.0991951422053461	0.0626639106281406	0.35597025138253
1448528_at	Pdcd10	-0.276869673566943	-0.927717468676465	-0.0529063332687247	-0.483848369887054	-0.268218389280276
1458938_at	Pdcd10	NA	NA	NA	NA	NA
1428688_at	Pdcd11	0.137471677272071	0.446309161242798	-0.185475604485124	0.517884270756991	1.11659876360802
1450290_at	Pdcd1lg2	NA	NA	NA	NA	NA
1423534_at	Pdcd2	-0.677041154730455	-0.440073934867303	0.22775918536616	-0.0931970385174878	0.0426323118189202
1426844_a_at	Pdcd2l	-0.246877937632967	-0.0546308030327136	0.215952523755326	0.467466690437986	0.621694353646898
1426845_at	Pdcd2l	-0.139883201691189	0.212558098272809	0.29409929462357	0.483708805437766	0.651688994613782
1418840_at	Pdcd4	0.398777752915842	0.141892345905607	-0.415103907984825	0.196412667033574	0.760639700576402
1450638_at	Pdcd5	0.224370929157249	-0.0259564274095165	-0.0611653693652627	0.231236675724524	0.358712657459293
1416027_at	Pdcd6	-0.299602170206427	-0.312223197699279	0.0172121092235162	-0.30118549277101	-0.282085717524318
1415937_s_at	Pdcd6ip	-0.504851265871835	-0.609327926548178	0.161904906193588	-1.32546673492707	-0.998538696602876
1426184_a_at	Pdcd6ip	NA	NA	NA	NA	NA
1448155_at	Pdcd6ip	-0.547088718822195	-0.597968172210813	-0.0269963419221106	-1.63386475141608	-1.21918606124573
1449674_s_at	Pdcd6ip	0.129772532067319	0.309931375628599	-0.216647550454116	0.20655192334803	0.674153626114578
1460263_at	Pdcd6ip	NA	NA	NA	NA	NA
1416377_at	Pdcd7	-0.601349017599079	0.110841613718403	0.127286548050894	-0.158350529576261	0.134375302955887
1423599_a_at	Pdcl	-0.283095890096978	-0.156314691233758	-0.119830947308298	-0.377119936000866	-0.014784839099903
1425149_a_at	Pdcl	-0.130419472275207	-0.317009143109898	0.0804971871854416	-0.183083878920053	-0.0376601554122864
1432503_a_at	Pdcl2	NA	NA	NA	NA	NA
1424002_at	Pdcl3	-0.082271536458375	-0.055682650141927	0.036860114629139	-0.546507736148275	-0.349469429911931
1441967_at	Pddc1	0.135755735932483	0.466806133602064	-0.146137966398315	-0.0333878802843843	-0.0826852759727519
1419389_at	Pde10a	NA	NA	NA	NA	NA
1419390_at	Pde10a	NA	NA	NA	NA	NA
1432490_a_at	Pde10a	NA	NA	NA	NA	NA
1439618_at	Pde10a	NA	NA	NA	NA	NA
1458499_at	Pde10a	NA	NA	NA	NA	NA
1432999_at	Pde11a	NA	NA	NA	NA	NA
1454430_at	Pde11a	NA	NA	NA	NA	NA
1440338_at	Pde12	NA	-0.203476191178083	-0.0780943371902572	0.35746479221224	0.972867676944146
1443869_at	Pde12	0.408294871564432	0.263770018460491	-0.718526200134582	1.49081453877686	1.58660954594675
1454963_at	Pde12	0.669692002145166	0.65383449515382	-0.416828198020513	2.41826492959609	1.99448907164922
1431625_at	Pde1a	NA	NA	NA	NA	NA
1449298_a_at	Pde1a	NA	NA	NA	NA	NA
1449420_at	Pde1b	NA	NA	NA	NA	NA
1426036_a_at	Pde1c	NA	NA	NA	NA	NA
1429643_a_at	Pde1c	NA	NA	NA	NA	NA
1436251_at	Pde1c	NA	NA	NA	NA	NA
1440374_at	Pde1c	NA	NA	NA	NA	NA
1444067_at	Pde1c	NA	NA	NA	NA	NA
1444386_at	Pde1c	NA	NA	NA	NA	NA
1447707_s_at	Pde2a	NA	0.409615016941163	NA	0.230647025466172	0.389864755265893
1447708_x_at	Pde2a	NA	NA	NA	NA	NA
1452202_at	Pde2a	NA	NA	NA	NA	NA
1431913_a_at	Pde3a	NA	NA	NA	NA	NA
1431914_at	Pde3a	NA	NA	NA	NA	NA
1450284_at	Pde3a	NA	NA	NA	NA	NA
1433694_at	Pde3b	NA	NA	NA	NA	NA
1421535_a_at	Pde4a	NA	NA	NA	NA	NA
1422473_at	Pde4b	NA	NA	NA	NA	NA
1422474_at	Pde4b	0.320271698104841	-0.151412705525741	0.0636771879872793	0.815711090876897	-0.511000170239769
1442700_at	Pde4b	NA	NA	NA	NA	NA
1444731_at	Pde4b	NA	NA	NA	NA	NA
1446577_at	Pde4b	NA	NA	NA	NA	NA
1447718_at	Pde4b	NA	NA	NA	NA	NA
1435280_at	Pde4d	NA	NA	NA	NA	NA
1459311_at	Pde4d	NA	NA	NA	NA	NA
1417626_at	Pde4dip	NA	NA	NA	NA	NA
1433761_at	Pde4dip	-0.381897389891015	-0.0036565502175101	0.413938227104602	-0.476730334987084	0.00155967983597805
1456413_at	Pde4dip	NA	NA	-0.163031934487852	-0.8233010874499	-0.834575718748197
1460426_at	Pde4dip	NA	NA	NA	NA	NA
1455970_at	Pde5a	NA	NA	NA	NA	NA
1458341_x_at	Pde5a	NA	NA	NA	NA	NA
1450415_at	Pde6a	NA	NA	NA	NA	NA
1419740_at	Pde6b	NA	NA	NA	NA	NA
1450830_a_at	Pde6c	NA	NA	NA	NA	NA
1416843_at	Pde6d	0.0563471288581621	-0.00809509134594855	0.118379119875993	-0.12089877508881	-0.109324621175828
1425100_a_at	Pde6g	NA	NA	NA	NA	NA
1450453_a_at	Pde6g	NA	NA	NA	NA	NA
1450765_a_at	Pde6h	NA	NA	NA	NA	NA
1450766_at	Pde6h	-0.158658548360477	NA	0.0474628719500112	NA	NA
1423313_at	Pde7a	NA	NA	NA	NA	NA
1423314_s_at	Pde7a	-0.242384824606747	-0.215248734784113	-0.212693604308535	-0.592309383967593	-0.528540101628655
1438041_at	Pde7a	-0.370882267036268	-0.518523459099191	-0.53246674509976	-1.07062991124306	-1.06637205350243
1439484_at	Pde7a	-0.19962875032822	-0.0955323070539356	-0.324939006468091	-0.616254970404237	-0.561891497494189
1450933_at	Pde7a	-0.191308710488791	-0.0192093035497205	-0.173560477592204	-0.919078628054965	-0.395327829050149
1451839_a_at	Pde7a	NA	NA	NA	NA	NA
1458218_s_at	Pde7a	0.121275267364179	0.0410938918745245	-0.712357850609441	-0.666562794415773	-0.819510025640078
1421353_at	Pde7b	NA	NA	NA	NA	NA
1450213_at	Pde7b	NA	NA	NA	NA	NA
1418406_at	Pde8a	-0.386266668483802	0.0393776055045407	0.122929175993752	0.201848337448086	-0.780356791480603
1418407_at	Pde8a	NA	NA	NA	NA	NA
1435741_at	Pde8b	NA	NA	NA	NA	NA
1437989_at	Pde8b	NA	NA	NA	NA	NA
1449403_at	Pde9a	NA	NA	NA	NA	NA
1423617_at	Pdf	-0.0657733312109556	-0.0449387798260634	-0.0346523544701061	-0.332230801578759	0.0253241050152795
1451052_at	Pdf	-0.193605814263094	-0.164179961548175	0.243502221451978	-0.205213047686396	-0.0906698532825025
1418711_at	Pdgfa	-0.417380442923301	-0.323810229555166	-0.0495064784417476	-1.86074854184137	-1.95181414526619
1449187_at	Pdgfa	-0.366750563780533	-0.278728672882883	-0.0613031959180468	-1.58332289357452	-1.98386337570413
1450413_at	Pdgfb	NA	0.155451668770795	-0.169279959689707	NA	0
1450414_at	Pdgfb	-0.0317727905210221	0.405510915242258	0.0636592762546799	-0.537518748887723	-0.607409419145605
1419123_a_at	Pdgfc	-0.32057148129514	-1.35305252109034	0.0150584319151257	NA	-2.02071035640216
1449351_s_at	Pdgfc	-0.152982171965369	-1.14752904806641	-0.447430987937724	-2.37615010218945	-2.10534738810962
1426319_at	Pdgfd	NA	NA	NA	NA	NA
1446691_at	Pdgfd	NA	NA	NA	NA	NA
1456532_at	Pdgfd	NA	NA	NA	NA	NA
1421916_at	Pdgfra	NA	NA	NA	NA	NA
1421917_at	Pdgfra	NA	NA	NA	NA	NA
1438946_at	Pdgfra	NA	NA	NA	NA	NA
1417148_at	Pdgfrb	NA	NA	NA	NA	NA
1436970_a_at	Pdgfrb	NA	NA	NA	NA	NA
1428896_at	Pdgfrl	NA	NA	NA	NA	NA
1418560_at	Pdha1	-0.806946409921213	-0.984104889599166	0.0711255613130124	-0.694267674429817	-0.642596645213946
1449137_at	Pdha1	-0.14672611758528	-0.289749034588255	0.182556298429986	0.583521274698298	0.573320392931417
1450962_at	Pdha2	NA	NA	NA	NA	NA
1416090_at	Pdhb	0.149001352452773	-2.15533323597583e-05	-0.121623686854916	0.603905362816061	0.601654420355604
1448214_at	Pdhb	NA	0.117368907962508	-0.484065352338456	0.468980187388428	0.486876323077541
1456090_at	Pdhx	0.158061759860068	0.174081113216452	-0.116835254376197	0.728668149521551	1.12048207645355
1428952_at	Pdia2	NA	NA	NA	NA	NA
1423423_at	Pdia3	0.805716889125502	0.8474122703328	-0.34098580190959	0.386871997026924	0.768666721614162
1445330_at	Pdia3	NA	NA	NA	NA	NA
1416497_at	Pdia4	0.657167201164084	0.730788554324041	-0.382705862619843	0.477367348614615	0.74738936004646
1424650_at	Pdia5	NA	0.661647975593604	0.164011790782868	0.515180299082479	0.825259865339093
1423648_at	Pdia6	0.529905840966688	0.820735391799607	-0.247851041242553	0.254156348965807	0.720199665471974
