gene	P43_HG	P56_bulge	P56_HG	P69_bulge	P69_HG
H2-M10.1	-0.15950093611416	0.138957359359825	-0.176327415596078	-0.235721041218105	-0.0599464228557016
H2-M3	0.997913269555424	0.0238985368870139	0.369072905820511	0.357909664786954	0.171918064441599
H2-M9	-0.159973690600561	-0.171308256042799	-0.103612693565458	-0.171308256042799	0.104499271555611
H2-Oa	-0.114162757580681	-0.216886898730962	-0.156031511062081	0.153659461249271	0.275746511101541
H2-Ob	0.128254601198157	0.0759542496001693	0.0819654714315741	0.0759542496001693	0.190605128349568
H2-Q10	-0.0866096939964738	-0.0548342876886005	-0.0166809062557274	0.0396876995756443	0.341682829021758
H2-Q2	0	-0.0482615002645113	0	-0.0467281728682192	0.105736374750836
H2-Q4	2.35292694584054	-0.599062304772325	2.20232712622679	0.0210706816814001	1.03895780652226
H2-Q6	2.07436971005423	-0.405516012895651	1.81811843396932	0.0703279505236929	1.45925190136368
H2-Q7	1.73410550463056	-0.256198461597048	0.953966528038263	-0.134034468002719	1.08382298251577
H2-Q8	1.73410550463056	-0.256198461597048	0.953966528038263	-0.134034468002719	1.08382298251577
H2-Q9	1.73410550463056	-0.256198461597048	0.953966528038263	-0.134034468002719	1.08382298251577
H2-T10	0.368599938384131	-0.57762663412697	-0.291024552721948	-0.559191982992605	-0.0336078695306696
H2-T18	-0.133901962049805	-0.0700441860527992	0.173370934864683	0.0816759152068611	0.216058615120695
H2-T22	0.368599938384131	-0.57762663412697	-0.291024552721948	-0.559191982992605	-0.0336078695306696
H2-T23	-0.21608908288813	-0.209998599577817	-0.16962945076615	-0.667702787404014	-0.684822840233146
H2-T24	0.345173781547834	0.293612861643485	0.101764469678526	0.129943212256014	0.764249211191768
H2-T3	-0.182457878687928	-0.0290389175226098	0.18400766743148	0.0756314208668156	0.216058615120695
H2-T3-like	0.129295624951974	-0.0290389175226098	0.243179057088004	0.0756314208668156	0.216058615120695
H2-T9	0.368599938384131	-0.57762663412697	-0.291024552721948	-0.559191982992605	-0.0336078695306696
H28	0	0	0.0632597512581565	-0.0990667798794429	0
H2afb1	0.10368645620973	0	0.0546937575401119	0.138287147492598	0.722256248266573
H2afj	0.233243809466384	0.0131277388691835	0.188598013089569	-0.0642454479264734	0.124847575051932
H2afv	0.216584953602405	0.389672436414475	0.712994022086862	-0.293539877903445	0.21315354876722
H2afx	1.82131533730555	0.117083645883696	0.255163005613723	0.125049256433432	0.399866861898955
H2afy	0.589700178016054	-0.050157334647901	0.528816334738501	-0.28494222035058	0.310065922311871
H2afy2	-0.846494211582296	0.0550725510908423	-0.514464371597511	-0.086298430761381	-0.347708887155372
H2afy3	-0.552513951988987	0.0803741286748973	-0.370528718555136	-0.0648510837463139	-0.0811861631063273
H2afz	1.24895567844013	-0.0605251675702512	0.706175382311065	0.0737682130254687	1.16459439282455
H3f3a	-0.128939941054472	-0.21944692697735	0.230302850278678	-0.0897029304291621	0.200517997755176
H3f3b	-0.128939941054472	-0.21944692697735	0.230302850278678	-0.0897029304291621	0.200517997755176
H3f3c	-0.128939941054472	-0.21944692697735	0.230302850278678	-0.0897029304291621	0.200517997755176
H47	0.0471782958132341	0.0825310351309643	-0.282149922116593	-0.318592109910417	-0.109608860224519
H6pd	-0.582472935747893	0.119106329518517	0.282903851648212	-0.0120982743408593	0.109226567143486
Haao	0.0621709462033042	0.0360466040661516	0.234221525440114	0	0.224140076265974
Habp2	-0.254559205701173	0.0265128872945164	-0.168072330329518	-0.205812969332302	0.159747422881086
Habp4	-0.030989972893205	-0.159153551270283	-0.184906760344963	-0.0910014369830643	-0.213260111520571
Hace1	-0.256792380895337	-0.309057845942654	-0.269312310330799	0.254638721236224	0.238215218519134
Hacl1	-1.35198695383032	0.15505086665985	-1.17200259411196	0.163565493998554	-0.674179884834875
Hadh	-0.196455754513938	0.064866996390661	-0.393310418085079	0.0923109035812475	-0.159440754908852
Hadha	-0.556106499423105	-0.191938081115622	-0.430106272066018	0.563120513359242	-0.101788044923041
Hadhb	-0.223658803493691	-0.306342383502465	-0.0807034385438321	0.733775117202176	0.884079240729495
Hagh	0.104021507002091	0.291539530933306	-0.0039190229545536	0.176501671833075	-0.0289615377640065
Hal	2.21549207098167	-0.0873975317174107	2.17024143234851	-0.156966833348413	3.85299027030427
Hamp	-0.265028309662708	-0.0818684226868123	0.00111540901880902	0.102768326198343	0.148818235526417
Hamp2	0.123479622148907	0.0746697686324982	0.116535614928326	0.0365681718933271	0.307775178927788
Hand1	-0.0925858456706936	0.168037522117535	-0.0937757634119198	0.129320239255234	0.247872815375628
Hand2	0.0132130416770879	-0.0447845069900654	0.0539805347528977	0.108160850602767	0.091812452325255
Hao1	-0.0937921655149543	0.0500180580353504	0.149266837432751	0.0500180580353504	0.0500180580353504
Hao2	0.133625262584075	0.25361505654284	0.0898018896575068	0.0782998491089217	0.133625262584075
Hap1	0.0620484124577949	0.027269142909935	0.171534569078956	-0.141023267592002	0.434981626865631
Hapln1	0.00968306329774116	-0.0274713491384553	0	-0.0579818910604128	0.0421491229015389
Hapln2	-0.00596920952068825	-0.0292842571106151	-0.025524856015481	-0.047208258823944	0.120444525856847
Hars	0.553878126858616	0.0529384391866667	-0.112481192682884	-0.104717974283155	0.314397394747893
Hars2	-0.020500566222291	0.0165989688090664	-0.426087832706236	0.0847977251182748	-0.0158961364400638
Has1	0.0487926823328939	0.169954629708999	0.0675657028640853	0.231584967859746	0.395933550910077
Has2	-1.09014227954145	-0.0143409174423526	-1.43221779550417	-0.182422777016055	-1.47826086871668
Has3	3.29707567529274	0.123243821921836	1.15350074047525	0.131715524663944	1.96145411870633
Hat1	0.223455579076656	-0.246084808156781	0.547825208630749	0.110020251126233	0.134481473087337
Haus1	0.677756824395903	-0.261491455232886	0.497308448730134	0.0649414638022474	-0.034581956058787
Haus2	0.172381855967084	-0.204890084107975	0.209041507888087	-0.0445117535083224	0.426852040440035
Haus3	-0.125021620409185	-0.167876306315971	0.13552114574896	0.150727642398799	0.632694390178106
Haus4	0.0114181452574913	0.283427952672207	-0.157584222212768	0.280070226524655	0.564323711447148
Haus5	0.148152556808986	0.0805417056616786	0	0	-0.22210840899846
Haus6	1.34632356237402	-0.115028682250689	0.40516765700715	-0.1490633129232	1.25593438611619
Haus7	-0.0252405756445393	-0.25337818614735	0.317158734342889	-0.565862940964766	-1.01228444771834
Haus8	1.05798374970217	0.462715263007367	0.015578874692058	-0.0458231258895587	-0.132619524578502
Havcr1	-0.115774965861892	-0.0396396584594285	-0.0822871282975957	0.0075853909561534	-0.00447964993317296
Havcr2	0.0549586023238344	0.181672076519267	0.221316505494482	0	-0.137229007924672
Hax1	0.0285624198251719	0.0448190900471142	-0.120816019511647	-0.0992854911943493	-0.319164898666203
Hba-a1	-1.67668596975158	-0.0484792976404611	-1.3131178523041	-0.909649932281928	-0.429778683040691
Hba-a2	-2.39621943083713	-0.0688497812639532	-1.8785872113599	-1.14738920749335	-0.918587750425921
Hba-x	0.07611028344059	0.07611028344059	0.141163077281972	-0.100525180251315	0.193360626535728
Hbb-b1	-0.405753291995376	-0.287862829917993	-0.369657690503412	-0.208595541102451	0.18596014316689
Hbb-b2	-0.290047507490871	-0.123646818785116	-0.212276286862093	-0.156015969265757	0.0929800715834448
Hbb-bh1	-0.00615270463199735	0.102782952050401	0.0143985440234093	-0.0111631002697279	0.271449890564259
Hbb-y	-0.10451810315788	-0.00482586722312162	0	-0.0588843736484659	0.0782172759028672
Hbegf	2.22542627585954	-0.849570090551152	3.05073057870755	-0.36193370543087	2.76470422293937
Hbp1	-0.0807721379199382	0.00488582109159896	0.111125751608502	0.31903318738099	-0.00377262623383601
Hbs1l	0.385971665914966	-0.221690461337496	0.0317778626775143	0.0433150412046399	0.0575807373414792
Hbxip	0.0210567183069088	0.0448592455302261	-0.167519964834187	-0.123235651064764	-0.243182935781302
Hc	-0.322764029964568	0.225851116700424	0.259777930667783	0.0933731601295458	0.609102657294072
Hccs	0.153094205881471	0.003160155627838	-0.0160483916511001	0.262219506477486	-0.166083898501105
Hcfc1	0.0808040169249731	0.101892240279288	0.0501212850497783	-0.0604667745141443	-0.448163986783002
Hcfc1r1	-0.277016370621673	0.0818755644128331	-0.326220795642596	-0.250800402925774	-0.723146215145929
Hck	0.0360888694039314	-0.164464031860983	-0.141438589593775	-0.15616551506805	0.531793866434319
Hcls1	-0.285239711018956	0.110993348777902	0.000429143596030634	0.189232516343139	0.339753874885764
Hcn1	-0.0325671082686307	0.0563888991071728	0.0361343601204727	-0.0800001900520426	0.047034554598242
Hcn2	-0.102535942367886	0.0372085091850494	-0.0751141659745835	0.157081569614905	-0.072443706717376
Hcn3	-0.525332569413282	0.454673684559689	-0.0334488652325566	0.0164432364824716	0.265366188154341
Hcrt	-0.0324342464005216	-0.00384045705467706	-0.106512471967394	-0.0324342464005216	0.258949941690094
Hcst	-0.0923251008506298	0.169359404494463	0.0916552665343167	0.180734161644549	0.210632930112631
Hdac1	-0.153040717932795	-0.119440198836585	-0.131550507793749	-0.139819067201692	-0.538596517845011
Hdac11	-0.359038723839483	0.0680420259537367	0.217238005777511	0.0268137000923403	0.338136573434202
Hdac2	-0.573136578273024	-0.163536553747139	-0.791015677373492	-0.282274066175772	-1.91688024881646
Hdac3	-0.395696679418233	0.0293503347709549	-0.75460322880825	0.0544375686075611	-0.275205658150393
Hdac5	-0.32222712273102	0.145808002701042	0.14906124345433	0.21835975680289	-0.122465955522008
Hdac6	0.708255177285919	0.138012699854167	1.13332243952949	0.339834851536965	1.48785222499709
Hdac7	-0.0510091226615601	0.0830044104673133	0.155562383879212	0.344803841700713	0.266251059494604
Hdac9	0	0.0607830861553786	0	0	0.18245647637227
Hdc	-0.12855443756669	-0.140951945399096	-0.310530934795088	0.283200435199416	-0.319259488113107
Hddc2	0.67296682147852	0.092257302552019	1.01681286310878	0.216785231238429	1.56672000938612
Hdgf	0.360840674357574	0	0.0895085892120253	0.186949535651985	-0.105160561303899
Hdgfl1	0.10692057444322	0.0421050207408942	0.123658342532583	0.219626288453026	0.422940662633454
Hdgfrp2	0.192360423298699	0.057338839963295	-0.112597475552323	-0.0365546878868734	0.226183842114621
Hdgfrp3	-0.380329428517772	0	-0.0838055600232153	0.271365520711546	-0.189226896223248
Hdhd1a	-0.019556913538449	0.208544727277476	-0.3469269833393	0.130248965192376	-0.019556913538449
Hdhd2	0.111903901457397	0.0151138233693864	-0.023903318685873	0.00565464400174243	-0.0473735905332155
Hdhd3	-0.181962056084495	-0.043883750227935	-0.538915420065759	-0.459626406752486	-0.89502491248705
Hdlbp	-0.167478073889604	-0.0546199933509026	0.0880351543454516	-0.0272498315798142	-0.528180447301535
Heatr1	0.330415180227229	-0.0100968520335387	0.187817426235175	-0.586063550497786	-0.127446968604645
Heatr2	-0.0932680433681075	0.0796562077288554	-0.153942601331869	-0.0199401309620244	-0.199501506415019
Heatr5b	-0.155598856207285	0.0925721017034196	0.0613903366172477	0.0478899847791565	0.132480850781534
Heatr6	0.201189302958936	-0.00181614695686783	-0.619579779246327	-0.22847036133089	-0.598963646770059
Heatr7a	-0.121428854198371	0.0337410357096388	0.137295721837923	0.1814947148921	0.302929241382387
Hebp1	-0.00348613863724445	0.0434714801180558	0.7318045933119	0.492444253436343	0.520791389501898
Hebp2	-0.306940035539391	-0.282179835194452	0.18899644330381	-0.454612445196472	0.768213532562485
Hectd1	-0.149575823801758	0.0520777117662714	-0.205491333499824	0.158794443192884	-0.394616631391665
Hectd3	0	0.283389019964929	0.0198980399455593	-0.194155014289807	0.0692745931274867
Helb	0.452751978023616	-0.269867482756188	-0.0309530263982021	0.133654872147777	0.483098030683165
Hells	2.15962262676459	-0.8853772957146	0.666588569478673	-0.585622359373266	1.07107407879405
Helq	0.00751217797646042	0.0602269180738615	0.100651973972758	-0.0485399669713953	0.285200070479228
Helz	0.114502563610333	-0.00824756911453584	-0.0836951553266596	-0.0993481954477344	0.263935932049702
Hemgn	-0.340956030042675	0.165038289453708	-0.424226985468946	-0.21277223186712	0.0897526348144959
Hemk1	-0.262368481206702	-0.00642212989619395	0.169909318325012	-0.211285248867396	0.269751036001376
Hemt1	-0.379735168176856	-0.237086704517755	-0.13681769779515	-0.237086704517755	-0.18623574638741
Hepacam2	1.77316454959094	0.00417655628538371	2.01068635021027	0.0990202864453495	0.507384249205655
Heph	-0.235810895665889	0.0242095835979672	-1.3664642495449	-0.767551768884447	-0.976972256339512
Herc1	0.00219482495589318	-0.14347353990085	0.0851329184697853	-0.18600283136806	0.116118169992162
Herc2	-0.0390005170612069	0.0245549853431246	-0.0963817241192526	0.0661856144407773	0.232402446072027
Herc4	0.980468139273071	-0.167747140334285	0.800859070867828	0.0680032699659248	1.36870364452413
Herpud1	1.3601113540559	0.12551540119874	1.79845188787017	0.598867881673793	1.55747971839356
Herpud2	-0.034209330212482	-0.0696627430113619	0.056226190953458	0.258817977112621	-0.0853953700235159
Hes1	-1.11230886786207	-0.593104704199027	-0.977253992867153	0.218112860533065	-2.00199011403294
Hes2	-0.0165286400508196	0.112604122810017	-0.0411915336549855	0.11773448946226	-0.0281863151201147
Hes3	-0.0732122619730253	-0.0194732796972987	0	0	0
Hes5	0.00869068716617205	-0.0530767342019369	-0.0530767342019369	-0.151134108566407	0.0147091827676866
Hes6	-1.30037661251154	0.117607791589458	-0.488383870894172	0.193523759346904	-1.44410668284325
Hes7	-0.318432459984266	-0.187372545564916	-0.0821773785998383	-0.178317648228195	0.370002274200234
Hesx1	-0.117535896849684	0.178955623486337	-0.082120647021136	-0.0975754620462039	0.169497423147515
Hexa	-1.29555386953124	0.0441344873564873	-0.0473181523310231	0.141590634370665	-1.76262400131499
Hexb	-2.41916212524254	0.0356016418056733	-2.11093067090157	-0.724954680264894	-1.53868753329832
Hexdc	-1.04737884545527	-0.0787144883045006	-0.26545595435379	-0.773074961211758	-1.53738213405805
Hexim1	-0.681459678034776	0.00964140820711723	-1.15496107914196	-0.22195909948357	-1.1912293417348
Hey1	-2.43079878532629	0.0784087234414574	-2.84212402430311	-1.16677807618303	-1.97537577202576
Hey2	-0.250467200158062	-0.0598225705807787	0.0425105937844137	-0.118657442449527	-0.0475669282852409
Heyl	-0.090254320485661	-0.0312975943267997	-0.0141053745912032	0.0529199158315619	0.299711298263719
Hfe	0.300452157269663	0.0644767765990579	0.245299269408027	-0.256975672310356	-0.00227223031896306
Hgd	0.0922975276761795	-0.0887165487562864	0.00414859157744107	0.0029877114025858	0
Hgf	-0.220353248674725	-0.0347062681755714	-0.178947246195113	0.0276642592128575	0.26760572781459
Hgfac	-0.0168302233128372	0	0.306040615928665	0	0
Hgs	0	-0.117586608722095	0.123810286126979	0.217781531165958	0.0386483096077352
Hgsnat	-0.133076288818058	0.0423384666432849	-0.351894849049078	0.12452195135428	-1.25164531713459
Hhat	-0.256521268246504	-0.126789633543036	0.100312221583045	0	0.046912405396915
Hhatl	0.222719462250488	0.185716149111108	0.196855279967431	0.196855279967431	0.405910901277288
Hhex	0.102463904511814	-0.185298636372671	0.00298689561627263	-0.170949510426274	0.417398097865713
Hhip	-2.19339184276689	-0.270936129296429	-2.18248557111596	-1.20229596421463	-1.8455871071066
Hiat1	0.434337155424934	-0.335314893058607	0.361469810393504	0.142838468817903	-0.501357748978196
Hiatl1	-0.287929747245972	0.0339200848475905	-0.115843440092007	0.46569627405133	0.0720311607455297
Hibadh	-0.591034326525076	0.00861814112151293	-0.20548896553158	0.00686768223219669	-0.717052679407423
Hibch	-0.134086920853413	-0.141887410284569	-0.183869858841215	0.14470650948079	-0.546444302362185
Hic1	-0.0874832054410444	-0.263131777852271	-0.0954841518513954	0.0164601775496021	0.251562043359297
Hic2	-0.241653534333116	0.0377907274149756	0.0286536990312953	0.0286536990312953	0.512243585183348
Hif1a	0.0672364663422673	-0.146095813144896	-0.392466744158056	-0.222463374014326	-0.0997260128580901
Hif3a	0.0126861821479585	0.0384204795149818	0.11923563914864	0.0645721572433171	0.347645199827413
Higd1a	1.03523523112821	-0.0931847268763999	0.544708977031668	0.120979927681939	1.29039950422791
Higd1b	0.243723097326408	0.0373743089390106	0.139209321672589	0.195901769174674	0.12427907115065
Higd1c	0.0196660574783643	-0.0757180324430671	0.423506791450325	-0.0572197490448616	0.198146332484295
Higd2a	-0.550832394306104	0.034589349353892	-0.466533378602671	-0.079780209652327	-1.30257907774184
Hilpda	-0.462147601003275	-0.0201384638515902	0.379435688459901	-0.0882623685193451	-0.0417594274211597
Hils1	-0.235825326257864	0	-0.0886493017664867	0	0.179312995630567
Hinfp	0.98589685014934	0.397752943974895	-0.453888823367939	-0.0982912315266145	0.0814807298805915
Hint1	0.317739696892685	0.0554430877508452	0.13718141881186	-0.109229355883564	0.0715435401063838
Hint2	0.080669181432949	0.232856420903362	0.080669181432949	-0.233385383354355	-0.339633536845376
Hint3	-0.543953839901747	0.162424804211437	-0.588573952857397	-0.725633155674245	-0.353189349771609
Hip1	-0.147600627556167	-0.134532093644733	0.92708647888958	0.412005056742124	0.504906570821409
Hip1r	0.0214464249130284	-0.034512653218493	0.031155186906755	0.315230309264747	0.466888036730621
Hipk1	0.0787699301643512	0.1163010485451	0.0294048716667223	-0.049649028996658	-0.0931729120156692
Hipk2	0.0747728837733348	0.0693322341829576	0.282633118477817	-0.0753177335221338	0.386232586666335
Hipk3	0.117929500182212	-0.179591493099078	-0.43885099783818	0.247488634275212	-0.0627250814483475
Hira	0.39133234627356	0.052937969349216	0.0554045201823907	-0.011410392028333	0.00546187174370694
Hist1h1c	-0.710340152623782	-0.710490359102314	-1.52822148305057	-1.02065077297545	-0.888250060085189
Hist1h1e	0.399163826664379	-0.058340018631033	-0.24959964195749	-0.2870190579577	0
Hist1h1t	-0.402671978374289	0.0359123973817326	-0.562194376508852	-0.15528851028388	-0.110212226176082
Hist1h2ab	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ac	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ad	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ae	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ag	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ah	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ai	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2an	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ao	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2ap	1.03366238339899	-0.161715313577043	1.44203789862707	-0.879142361279562	1.78545975054311
Hist1h2bc	-1.30046321252777	-0.270974802534718	-0.925866146343465	-2.10232713581846	-0.936609847532071
Hist1h2be	-1.30046321252777	-0.270974802534718	-0.925866146343465	-2.10232713581846	-0.936609847532071
Hist1h2bf	0.347865924933588	-0.0927699470100576	0.0741698750879971	-0.872733336824997	-0.178439535648877
Hist1h2bg	-1.30046321252777	-0.270974802534718	-0.925866146343465	-2.10232713581846	-0.936609847532071
Hist1h2bj	0.347865924933588	-0.0927699470100576	0.0741698750879971	-0.872733336824997	-0.178439535648877
Hist1h2bl	0.347865924933588	-0.0927699470100576	0.0741698750879971	-0.872733336824997	-0.178439535648877
Hist1h2bm	-0.32094274534308	-0.296821124631089	-0.066174943787674	-1.72127870010444	-0.618120499166615
Hist1h2bn	0.347865924933588	-0.0927699470100576	0.0741698750879971	-0.872733336824997	-0.178439535648877
Hist1h2bp	-0.18383545910565	-0.173335077065639	-0.0225599028543266	-1.06126927983268	-0.309060249583307
Hist1h2bq	0.347865924933588	-0.0927699470100576	0.0741698750879971	-0.872733336824997	-0.178439535648877
Hist1h2br	0.347865924933588	-0.0927699470100576	0.0741698750879971	-0.872733336824997	-0.178439535648877
Hist1h3a	1.27691596382771	0.12587539387455	0.0241194416408756	-0.367338615745053	0.980374027690512
Hist1h3b	0.38130897519423	0.12587539387455	0.0241194416408756	-0.309036186031159	0.400232155489338
Hist1h3c	0.248296458957763	0.137077587259975	-0.00368699622363455	-0.338187400888106	0.244474352122812
Hist1h3d	0.248296458957763	0.137077587259975	-0.00368699622363455	-0.338187400888106	0.244474352122812
Hist1h3e	0.248296458957763	0.137077587259975	-0.00368699622363455	-0.338187400888106	0.244474352122812
Hist1h3f	0.115283942721295	0.12587539387455	0.0241194416408756	-0.309036186031159	0.0887165487562864
Hist1h3g	1.27691596382771	0.12587539387455	0.0241194416408756	-0.367338615745053	0.980374027690512
Hist1h3h	1.02284321882254	0.0432696876773453	0.164470392117618	-0.285769758633037	0.72402845918774
Hist1h3i	0.829112469510971	0.0629376969372748	-0.00368699622363455	-0.338187400888106	0.690303091589925
Hist1h4a	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4b	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4c	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4d	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4f	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4h	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4i	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4j	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4k	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4m	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist1h4n	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist2h2aa1	-1.25715657916053	0.178683719309784	-1.04014508392843	-1.06197765163049	-0.634555270204105
Hist2h2aa2	-1.25715657916053	0.178683719309784	-1.04014508392843	-1.06197765163049	-0.634555270204105
Hist2h2ac	-1.25715657916053	0.178683719309784	-1.04014508392843	-1.06197765163049	-0.634555270204105
Hist2h2bb	0.272685041513621	0.447751220000687	0.0712035850386519	0	0.342733397993504
Hist2h3b	0.248296458957763	0.137077587259975	-0.00368699622363455	-0.338187400888106	0.244474352122812
Hist2h3c1	0.248296458957763	0.137077587259975	-0.00368699622363455	-0.338187400888106	0.244474352122812
Hist2h3c2	0.248296458957763	0.137077587259975	-0.00368699622363455	-0.338187400888106	0.244474352122812
Hist2h4	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hist3h2a	-0.685795941364292	0.00259062128711562	-0.582481665317011	-0.555296275936243	-1.89266822961612
Hist3h2ba	-0.26058533802235	0.149382385651674	-0.26058533802235	-0.469102508187486	-0.652096798141042
Hist3h2bb-ps	-0.26058533802235	0.149382385651674	-0.26058533802235	-0.469102508187486	-0.652096798141042
Hist4h4	0.244424503907351	-0.292457534426597	0.164880434992411	-0.359441447865603	-0.0177006670080382
Hivep1	-0.483070432960174	-0.00296661110799334	-0.513250788210618	0.229526684894163	-0.0124573195778197
Hivep2	0.677387825348047	0.269083616145921	1.20031500490229	0.702783872712509	0.740648568611287
Hivep3	-0.262798501081897	-0.199126768731114	-0.317112265224634	0.219191010976016	-0.138239750359227
Hjurp	0.754824018059638	-0.0231434142418712	0.404631729113341	-0.0231434142418712	-0.224223504911691
Hk1	0.0813621572025003	0.22672623605259	0.155540357707833	0.322090352590843	-0.457579212073353
Hk2	-0.054112711336467	0.443935740829289	-1.13783326155239	-0.159983317863334	-1.26946472781938
Hkdc1	-0.211306195495643	-0.0671831815340163	-0.275137059739708	-0.151018866358628	0.075189691194657
Hlcs	0.41983594957515	0	0.204527147765011	0	-0.497797549067009
Hlf	1.69878959840621	-0.213297811343243	1.51394595102406	0.560870410426538	1.824751665682
Hltf	-0.0258091555549713	0.433809124814646	-0.396584694479627	0.143140348027744	-0.512237930512111
Hlx	-0.294457390142985	0.177868614348788	0.0675189585137597	-0.24744960894264	0.00881112414808971
Hmbox1	-0.0634866788851176	0.213987121311603	0.197115258989479	0.0563447338336514	0.113294976786486
Hmbs	0.478701268347146	0.184346950019744	0.177439645481715	0.169809881323796	-0.139989261292802
Hmg20a	0.409628006901412	-0.0245376472139078	0.660551937175121	0.127763170523418	0.0908926948544089
Hmg20b	-0.456533087920336	-0.141373351178352	-0.250937025273896	-0.262999506561029	-0.57025125938644
Hmga1	0.424983472152279	-0.0789868868979884	0.550285846683067	0.265979989520799	0.159439092222589
Hmga1-rs1	0.424983472152279	-0.0789868868979884	0.550285846683067	0.265979989520799	0.159439092222589
Hmga2	-0.341641820910755	-0.130833413948857	-0.0942038469739357	0.344858740352278	0.0336938621949372
Hmgb1	-0.752017378856921	-0.0301760165502696	-1.30487133030606	-0.508740639085453	-0.338671234449814
Hmgb2	1.30450033059938	-0.212456130117467	0.28503664368963	0.313634317693748	1.0052393933895
Hmgb3	0.831119000895248	-0.287186450584453	0.494135554313932	0.273993360885393	-0.260870847938184
Hmgb4	-0.36797867250864	-0.05965970838459	-0.122497593909237	-0.204790512374307	0.0211007766950591
Hmgcl	-0.256120275558986	0.052259814912615	0.052259814912615	0.0816334618564074	0.00540297181836813
Hmgcr	0.839681980852541	0.0177716041532201	0.643242896224336	-0.172146799587948	0.692272546558744
Hmgcs1	0.511956404389929	-0.140438046630083	0.651566324640295	0.0464592948520037	0.955447168105605
Hmgcs2	-0.798410446471101	-1.07369284842571	1.47349999517395	2.64198938551158	2.80442880635802
Hmgn1	0.539940532322601	-0.131857609239778	0.208661652731036	-0.0796383079128269	0.268874242638113
Hmgn2	1.15318209021358	-0.295311491685185	0.873932004527854	-0.804762070829423	0.250955919055839
Hmgn3	1.29379574516891	-0.45565687688138	0.464705388331767	-0.648330427816533	0.632547645638685
Hmgn5	0.536662768429947	-0.0665036615901187	-0.327525772021906	0.140643413044536	-0.494668819042763
Hmgxb3	0.263618072604528	-0.0382743353104793	-0.0997451309543855	-0.0382743353104793	0.0172136204639486
Hmgxb4	0.169432927381827	0.0830596410324453	0.340938582144393	0.0640659871566669	0.155756118420184
Hmha1	-0.0747479377995903	0.145905492481049	-0.0242848652785703	-0.0242848652785703	0.483985010726119
Hmmr	1.496215910137	0.0347244887564413	0.740277581986333	0.0290689318339434	0.89813152322783
Hmox1	-0.164966302666644	-0.0610248044988957	-0.292745358455223	-0.218475741243248	-0.0192688242011316
Hmox2	-0.665095928417538	0.163895917979147	-0.1150265959416	0.135625032442329	-0.358699771994823
Hmx1	-0.0714918135585307	-0.209047534029885	-0.230801142679697	0.0067253428888332	-0.0714918135585307
Hmx2	-0.0656076401408292	-0.00750397174048878	-0.024840147065019	-0.10737161163196	0.18961814725454
Hmx3	-0.136488420319359	-0.0743055917254907	-0.0765362855393796	-0.0765362855393796	0.0309051896498143
Hn1	1.31821511195019	0.242464243187559	0.657057514918486	-0.822055194169568	0.819369545755706
Hn1l	-0.0758648222291836	-0.223843895547331	0.187184349755056	-0.0381542533919763	0.227543690829614
Hnf1a	-0.210533366349174	0.0429149166716387	0	0.121658536990308	0.21680301763053
Hnf1b	-0.110160629162877	-0.0693710004597279	-0.144878286037751	0.173398589625501	0.253952915615512
Hnf4a	-0.229423166914156	0.160809022241108	0.0258503890674158	0.0862845845274913	0.235079593309302
Hnf4g	0.00643981246566372	-0.0624288310832655	-0.120560820852589	0.0505448289007253	0.219809589746803
Hnmt	0.201622416847928	0.0350476919426992	0.775638984333591	-0.00563441794859276	0.695951315959752
